,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1,5.999999999999999,5.999999999999999,5.999999999999999,5.999999999999999,5.999999999999999,8.0,8.0,0.0,0.0,0.0,5.999999999999999,5.999999999999999,8.0,8.0
2,4.5,4.5,4.5,4.5,4.5,0.0,0.0,4.5,4.5,4.5,4.5,4.5,6.000000000000001,6.000000000000001
3,2.0625,2.0625,2.0625,2.0625,2.0625,0.0,0.0,2.0625,2.0625,2.0625,2.0625,2.0625,2.6249999999999996,2.6249999999999996
4,1.25,1.25,1.25,1.25,1.25,0.0,0.0,1.25,1.25,1.25,1.25,1.25,1.5000000000000002,1.5000000000000002
