,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1,11.999999999999998,11.999999999999998,11.999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.999999999999998,11.999999999999998,16.0,16.0
2,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,3.5277435519352487,6.527743551935251,9.0,9.0,12.000000000000002,6.811811496337268
3,4.125,4.125,4.125,3.725659379027439,3.725659379027439,3.7256593790274395,3.7256593790274395,3.725659379027439,0.0,3.3113382950443087,3.3113382950443087,4.125,5.249999999999999,5.249999999999999
4,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5,3.0000000000000004,0.0
