,obj,time,agent_ub,ind_ub,capacity_value,income_ub
0,400562.99172084406,1.026111499999999,643563.448950058,236025.0,610021.7241191686,551205.0
1,360828.2237213437,1.0040651999999994,705063.3963849589,236025.0,625078.9830281872,551205.0
2,393274.4432263366,1.0055930999999987,621168.1199418419,236025.0,609921.4160474539,551205.0
3,465229.995173995,0.9662130999999974,630636.5777271837,236025.0,602698.2827905613,551205.0
4,386336.56330320484,1.0024468000000013,628590.8996192698,236025.0,593240.3100639697,551205.0
