,obj,time,mip_gap,agent_ub,ind_ub,capacity_value,income_ub
0,352699.6089800576,0.0016044000000001724,,782385.5354184394,78675.0,653784.1529020957,519735.0
1,312049.44389242114,0.0022535000000001304,,733389.9596618665,78675.0,594036.6291124615,519735.0
2,234048.88463097252,0.0014865000000003903,,628828.9078562447,78675.0,589412.2583656026,519735.0
3,279542.23167831404,0.0011839000000000155,,509236.9028673979,78675.0,522245.63256211986,519735.0
4,275132.3628951047,0.0006935999999999609,,626725.1941185445,78675.0,566981.8021737472,519735.0
5,220462.5290279087,0.0012517000000000778,,721549.6196882536,78675.0,666223.3783916695,519735.0
6,263071.45644776407,0.0016014000000001971,,663851.7539856214,78675.0,594105.7089300116,519735.0
7,277709.8185171665,0.001342199999999849,,604320.2490785238,78675.0,542919.0688052329,519735.0
8,303103.28275585396,0.001496599999999848,,563691.2145540538,78675.0,528587.7339629846,519735.0
9,234134.42956162937,0.0018937999999999455,,777308.0866428039,78675.0,518292.8085849091,519735.0
