,obj,time,mip_gap,agent_ub,ind_ub,capacity_value,income_ub
0,277211.5979560371,0.0019175999999996307,,745497.3788638108,78675.0,590094.0594410646,519735.0
1,309520.24160103605,0.002126199999999745,,691510.0781171147,78675.0,471595.290516576,519735.0
2,262379.13374902215,0.002003300000000152,,446913.21770466823,78675.0,449815.5093866808,519735.0
3,189769.15579984355,0.003316099999999711,,466041.6723303552,78675.0,454513.5442202877,519735.0
4,426126.0710861295,0.0017037000000001967,,535485.3691231982,78675.0,498270.1468608564,519735.0
5,247448.43712442834,0.002008899999999869,,511394.8060609272,78675.0,474349.7576104514,519735.0
6,182790.35183293442,0.0018647000000000524,,457266.3997871235,78675.0,466704.6463637021,519735.0
7,419630.3582261942,0.0008599999999998609,,514091.8171596147,78675.0,508913.85244834574,519735.0
8,360085.588072381,0.0015944999999999432,,640198.8465730083,78675.0,533519.6789106844,519735.0
9,295115.45064492145,0.0016921999999999215,,618984.0707591822,78675.0,533288.84164341,519735.0
