,obj,time,agent_ub,ind_ub,capacity_value,income_ub
0,370843.74445872824,1.041332599999997,643563.448950058,157350.0,609725.6754618074,535470.0
1,330090.53516633465,1.0035001000000037,705063.3963849589,157350.0,626199.6986068556,535470.0
2,368878.7410591314,1.0149937999999992,621168.1199418419,157350.0,609606.8305321274,535470.0
3,453867.5315661588,0.9689697000000024,630636.5777271837,157350.0,601683.7104259132,535470.0
4,356345.58470592136,1.0300493000000017,628590.8996192698,157350.0,591327.3849850779,535470.0
