,obj,time,mip_gap,agent_ub,ind_ub,capacity_value,income_ub
0,442650.14642337756,1.0018723000000023,0.0020878687123213743,782385.5354184394,236025.0,647140.8611032385,551205.0
1,378472.99254119454,1.0285010999999997,0.031752438106260106,733389.9596618665,236025.0,597042.4881200116,551205.0
2,412083.7088295272,1.04983390000001,0.008376215333721172,628828.9078562447,236025.0,593576.5894796957,551205.0
3,386780.9076706544,0.975984799999992,0.007160216362567179,509236.9028673979,236025.0,539105.3481448377,551205.0
4,348141.00163814705,0.8479483999999928,3.3439129915509147e-16,626725.1941185445,236025.0,574860.721024377,551205.0
5,365103.2122502501,0.8994421000000017,0.0,721549.6196882536,236025.0,656861.7975612441,551205.0
6,333489.009435191,0.9129666000000043,0.038497841835152265,663851.7539856214,236025.0,597333.6562395212,551205.0
7,383555.50500254665,0.9174465000000112,0.0,604320.2490785238,236025.0,554803.3372998212,551205.0
8,424184.74509335734,0.9819923999999958,0.0,563691.2145540538,236025.0,543316.2505875076,551205.0
9,411633.02887327515,0.9968590000000006,0.0233250729243802,777308.0866428039,236025.0,531038.528991715,551205.0
