,Room1,Room2,Room3,Room4,Room5,Room6
Room1,0.0,0.0,0.0,0.0,0.0,0.0
Room2,0.06389558728390918,0.0,0.0,0.0,0.0,0.0
Room3,0.030064453052969304,0.08144716459852881,0.0,0.0,0.0,0.0
Room4,0.0020260492040520984,0.0071633613102530126,0.021336755266518084,0.0,0.0,0.0
Room5,0.0,0.0,0.0,0.005211726384364821,0.0,0.0
Room6,0.0,0.0,0.0,0.0,0.0,0.0
