,Room1,Room2,Room3,Room4,Room5,Room6
Room1,0.0,0.0,0.0,0.0,0.0,0.0
Room2,0.27069376817931523,0.0,0.0,0.0,0.0,0.0
Room3,0.1855888056393225,0.17952801085933157,0.0,0.0,0.0,0.0
Room4,0.08259720503472501,0.0855442414706662,0.11188798719132995,0.0,0.0,0.0
Room5,0.030943233965034594,0.012829389141318892,0.022534534739584666,0.025886523487625684,0.0,0.0
Room6,0.0,0.0,0.0,0.0,0.0,0.0
