,Room1,Room2,Room3,Room4,Room5,Room6
Room1,0.0,0.0,0.0,0.0,0.0,0.0
Room2,0.056665895327780144,0.0,0.0,0.0,0.0,0.0
Room3,0.02049615775701264,0.06813348275198768,0.0,0.0,0.0,0.0
Room4,0.002557544757033248,0.002476780185758514,0.02080119019643695,0.0,0.0,0.0
Room5,0.0,0.0,0.0,0.00202020202020202,0.0,0.0
Room6,0.0,0.0,0.0,0.0,0.0,0.0
