,obj,time,agent_ub,ind_ub,capacity_value,income_ub
0,432849.6364480241,30.840681799999857,801455.3630352754,157350.0,611569.6858481559,535470.0
1,387485.31598855637,32.1948368000003,880433.6866577836,157350.0,628536.5531574732,535470.0
2,446181.20266435377,51.165600599999834,796736.0047351806,157350.0,608559.4643952252,535470.0
3,530562.0253705422,70.17606310000019,758050.9575108347,157350.0,603119.2252999643,535470.0
4,471469.8917360753,20.86647949999997,769360.6744142362,157350.0,589011.0218734553,535470.0
