,Room1,Room2,Room3,Room4,Room5,Room6
Room1,0.0,0.21393254666406492,0.007872930279555735,0.002120141342756184,0.0,0.0
Room2,0.0,0.0,0.029899134486094946,0.0,0.0,0.0
Room3,0.0,0.0,0.0,0.03450092675481732,0.008722415288907586,0.002162905309973856
Room4,0.0,0.0,0.0,0.0,0.014537666558081535,0.006674412686612616
Room5,0.0,0.0,0.0,0.0,0.0,0.027331863668906685
Room6,0.0,0.0,0.0,0.0,0.0,0.0
