,Room1,Room2,Room3,Room4,Room5,Room6
Room1,0.0,0.2649378275794396,0.02451973553332114,0.0,0.0,0.0
Room2,0.0,0.0,0.03219303980291783,0.0033268101761252445,0.0,0.0
Room3,0.0,0.0,0.0,0.0252969440021747,0.0036746457979507535,0.0
Room4,0.0,0.0,0.0,0.0,0.028939224614676656,0.004578507440402538
Room5,0.0,0.0,0.0,0.0,0.0,0.018752206528277207
Room6,0.0,0.0,0.0,0.0,0.0,0.0
