,Room1,Room2,Room3,Room4,Room5,Room6
Room1,0.0,0.005353883887915302,0.0006980802792321117,0.0006980802792321117,0.0013961605584642235,0.0024432809773123907
Room2,0.0,0.0,0.01178512749011017,0.003296398719972561,0.006177002544657188,0.005446732831719698
Room3,0.0,0.0,0.0,0.03714678333572645,0.03437797965632723,0.04415966070298856
Room4,0.0,0.0,0.0,0.0,0.08619871754250695,0.09627510796410887
Room5,0.0,0.0,0.0,0.0,0.0,0.15544633444494985
Room6,0.0,0.0,0.0,0.0,0.0,0.0
