,Room1,Room2,Room3,Room4,Room5,Room6
Room1,0.0,0.23144443810751292,0.020854311608945568,0.0,0.0,0.0
Room2,0.0,0.0,0.02396157126208845,0.0021526418786692756,0.0,0.0
Room3,0.0,0.0,0.0,0.02203704417099458,0.005557052691298489,0.0
Room4,0.0,0.0,0.0,0.0,0.02499055265671509,0.004763151936631818
Room5,0.0,0.0,0.0,0.0,0.0,0.019162635740767642
Room6,0.0,0.0,0.0,0.0,0.0,0.0
