,Room1,Room2,Room3,Room4,Room5,Room6
Room1,0.0,0.25728430748384357,0.014756234650341867,0.0,0.0,0.0
Room2,0.0,0.0,0.03692252312783807,0.001016260162601626,0.00020325203252032523,0.0
Room3,0.0,0.0,0.0,0.041070071980543646,0.003774086118783139,0.004041017364758625
Room4,0.0,0.0,0.0,0.0,0.020681661890785467,0.00788161764976775
Room5,0.0,0.0,0.0,0.0,0.0,0.027006256487083536
Room6,0.0,0.0,0.0,0.0,0.0,0.0
