,Room1,Room2,Room3,Room4,Room5,Room6
Room1,0.0,0.0026754782556923686,0.0020942408376963353,0.0,0.0,0.0
Room2,0.0,0.0,0.0030724871495735632,0.0027519181419365843,0.003314184017232143,0.002954209748892171
Room3,0.0,0.0,0.0,0.04831477317698257,0.029133835021198252,0.035856501061916644
Room4,0.0,0.0,0.0,0.0,0.09372628683209679,0.08738618651857302
Room5,0.0,0.0,0.0,0.0,0.0,0.1714852031305985
Room6,0.0,0.0,0.0,0.0,0.0,0.0
