,Room1,Room2,Room3,Room4,Room5,Room6
Room1,0.0,0.08930087855857063,0.038693095930034935,0.028722258744988675,0.025183570607703716,0.014326206350793685
Room2,0.0,0.0,0.11094164611510204,0.06532440852514461,0.04266615758467788,0.0356495963181764
Room3,0.0,0.0,0.0,0.1415273735467792,0.09113334334447125,0.0842424448998035
Room4,0.0,0.0,0.0,0.0,0.21931837531640483,0.13076231369114974
Room5,0.0,0.0,0.0,0.0,0.0,0.1935706151737826
Room6,0.0,0.0,0.0,0.0,0.0,0.0
