,Room1,Room2,Room3,Room4,Room5,Room6
Room1,0.0,0.1724725998003251,0.019722914810034957,0.0,0.0,0.0
Room2,0.0,0.0,0.016875614083462456,0.0008138923126946036,0.0,0.0
Room3,0.0,0.0,0.0,0.01822527643835307,0.0028600808453301185,0.0
Room4,0.0,0.0,0.0,0.0,0.01547213852814026,0.0014549758445480238
Room5,0.0,0.0,0.0,0.0,0.0,0.017890846757056666
Room6,0.0,0.0,0.0,0.0,0.0,0.0
