,Room1,Room2,Room3,Room4,Room5,Room6
Room1,0.0,0.014812008981542493,0.0,0.0,0.0,0.0
Room2,0.0,0.0,0.007880159996947045,0.0016112717666158522,0.007157688329951323,0.006137956254056613
Room3,0.0,0.0,0.0,0.05951500705898721,0.044302413662993353,0.04285582938195398
Room4,0.0,0.0,0.0,0.0,0.11562868444888848,0.06342801553798436
Room5,0.0,0.0,0.0,0.0,0.0,0.2266188181597384
Room6,0.0,0.0,0.0,0.0,0.0,0.0
