,Room1,Room2,Room3,Room4,Room5,Room6
Room1,0.0,0.016538640595903167,0.0,0.0,0.0,0.0
Room2,0.0,0.0,0.011705112819194858,0.013887581540932285,0.008446966923672517,0.00920814623320019
Room3,0.0,0.0,0.0,0.05513297086518966,0.054449172448031824,0.0422281149673097
Room4,0.0,0.0,0.0,0.0,0.11234925921162482,0.07998131497232776
Room5,0.0,0.0,0.0,0.0,0.0,0.21563396098000737
Room6,0.0,0.0,0.0,0.0,0.0,0.0
