gurobi_obj,gurobi_time,gurobi_mip_gap,gurobi_agent_ub,gurobi_ind_ub,gurobi_capacity_value,gurobi_income_ub,algo_obj,algo_time,est_optimal,algo_obj_ratio_by_gurobi,algo_time_ratio_by_gurobi,algo_obj_ratio_est,algo_overbooking_obj,algo_overbooking_time,algo_overbooking_obj_ratio_by_gurobi,algo_overbooking_time_ratio_by_gurobi,algo_overbooking_obj_ratio_est
460873.14133614587,10835.7795549,0.2848296331992399,532527.9558776391,236025.0,457327.8850014577,551205.0,446987.7326032982,0.0019007000000001,460873.14133614587,0.9698715167202159,1.7540962238758289e-07,0.9698715167202159,446987.7326032982,0.0019007000000001,0.9698715167202159,1.7540962238758289e-07,0.9698715167202159
397748.64382053656,10944.6526998,0.2030727613401351,410027.4482596144,236025.0,465087.54856463417,551205.0,371329.4480357876,0.0014256999999995,397748.64382053656,0.9335781625023737,1.3026452634952527e-07,0.9335781625023737,371329.4480357876,0.0014256999999995,0.9335781625023737,1.3026452634952527e-07,0.9335781625023737
397217.5292814701,3214.8242618000004,0.049952081729308,457704.9988185433,236025.0,480830.6387506184,551205.0,378016.19893500174,0.0016623999999998,397217.5292814701,0.9516604154373504,5.171044712313486e-07,0.9516604154373504,378016.19893500174,0.0016623999999998,0.9516604154373504,5.171044712313486e-07,0.9516604154373504
421581.12763017137,425.6671946000024,0.0472439904751249,498496.9630537519,236025.0,507744.8591859434,551205.0,413706.8070456245,0.0012233999999997,421581.12763017137,0.9813219329128637,2.8740763101307903e-06,0.9813219329128637,413706.8070456245,0.0012233999999997,0.9813219329128637,2.8740763101307903e-06,0.9813219329128637
398189.6562444087,8633.6345018,0.0497882035318022,501416.67890072346,236025.0,515747.08211016346,551205.0,383297.8487063002,0.0015148999999992,398189.6562444087,0.9626012195330159,1.7546492148623658e-07,0.9626012195330159,383297.8487063002,0.0015148999999992,0.9626012195330159,1.7546492148623658e-07,0.9626012195330159
