gurobi_obj,gurobi_time,gurobi_agent_ub,gurobi_ind_ub,gurobi_capacity_value,gurobi_income_ub,algo_obj,algo_time,est_optimal,algo_obj_ratio_by_gurobi,algo_time_ratio_by_gurobi,algo_obj_ratio_est,algo_overbooking_obj,algo_overbooking_time,algo_overbooking_obj_ratio_by_gurobi,algo_overbooking_time_ratio_by_gurobi,algo_overbooking_obj_ratio_est
392641.6050166797,3968.8762077,532527.9558776391,78675.0,429256.9373840274,519735.0,344546.52950217365,0.0016723,392641.6050166797,0.8775089677201607,4.213535299376629e-07,0.8775089677201607,344546.52950217365,0.0016723,0.8775089677201607,4.213535299376629e-07,0.8775089677201607
344513.3390388504,2367.6104767,410027.4482596144,78675.0,431551.2899012283,519735.0,263076.0244499588,0.0016568000000001,344513.3390388504,0.7636163673195018,6.997772717703821e-07,0.7636163673195018,263076.0244499588,0.0016568000000001,0.7636163673195018,6.997772717703821e-07,0.7636163673195018
332586.24423456925,207.38367409999955,457704.9988185433,78675.0,452218.7260640279,519735.0,283403.076863721,0.0019702000000005,332586.24423456925,0.8521190571665378,9.500265672072517e-06,0.8521190571665378,283403.076863721,0.0019702000000005,0.8521190571665378,9.500265672072517e-06,0.8521190571665378
395857.3102630768,17.430279600000176,498496.9630537519,78675.0,485030.9790728571,519735.0,387116.1485635705,0.0011653000000002,395857.3102630768,0.9779184027353263,6.685492296980641e-05,0.9779184027353263,387116.1485635705,0.0011653000000002,0.9779184027353263,6.685492296980641e-05,0.9779184027353263
304129.0270273385,507.4908056000004,501416.67890072346,78675.0,494458.94629234576,519735.0,278778.8107366848,0.0013816999999995,304129.0270273385,0.9166465084295459,2.7226109020161113e-06,0.9166465084295459,278778.8107366848,0.0013816999999995,0.9166465084295459,2.7226109020161113e-06,0.9166465084295459
