gurobi_obj,gurobi_time,gurobi_mip_gap,gurobi_agent_ub,gurobi_ind_ub,gurobi_capacity_value,gurobi_income_ub,algo_obj,algo_time,est_optimal,algo_obj_ratio_by_gurobi,algo_time_ratio_by_gurobi,algo_obj_ratio_by_est,algo_overbooking_obj,algo_overbooking_time,algo_overbooking_obj_ratio_by_gurobi,algo_overbooking_time_ratio_by_gurobi,algo_overbooking_obj_ratio_by_est
387394.7006292906,1736.1613174999948,0.0491611216226125,745497.3788638108,236025.0,593658.0584633786,551205.0,361766.9959661398,0.0018262,407424.1277243334,0.9338460112605548,1.0518607813642902e-06,0.8879370939241831,361766.9959661398,0.0018262,0.9338460112605548,1.0518607813642902e-06,0.8879370939241831
403317.7932661525,10832.302548799984,0.3389356041576787,691510.0781171147,236025.0,490807.33409753727,551205.0,386262.7610193179,0.0012855000000016,610103.6386209384,0.957713166808934,1.1867283010332916e-07,0.6331100760067842,386262.7610193179,0.0012855000000016,0.957713166808934,1.1867283010332916e-07,0.6331100760067842
428670.4386064375,10013.3699891,0.049950247476662,446913.2177046682,236025.0,479214.69440464897,551205.0,382500.6919612477,0.0016320000000007,451208.4103678636,0.8922954734287655,1.629820931192201e-07,0.8477250937086933,382500.6919612477,0.0016320000000007,0.8922954734287655,1.629820931192201e-07,0.8477250937086933
444488.6975670031,10832.421497600008,0.2129153126140567,466041.6723303552,236025.0,482477.777032556,551205.0,420363.3719929031,0.0014018,564727.9189781139,0.945723421751431,1.2940781526185791e-07,0.7443644237627897,420363.3719929031,0.0014018,0.945723421751431,1.2940781526185791e-07,0.7443644237627897
463031.4560513421,10836.485129400013,0.0812246557143276,535485.3691231982,236025.0,518052.3371896461,551205.0,457411.4740966697,0.0011708000000005,503965.91389959294,0.9878626346412862,1.0804241283218779e-07,0.9076238322494992,457411.4740966697,0.0011708000000005,0.9878626346412862,1.0804241283218779e-07,0.9076238322494992
423103.3442022984,10834.617110599997,0.1719564419817666,511394.8060609272,236025.0,498073.4096164492,551205.0,394416.4672102115,0.0017385,510967.49694534997,0.932198888557187,1.6045790841091623e-07,0.7719012844615358,394416.4672102115,0.0017385,0.932198888557187,1.6045790841091623e-07,0.7719012844615358
345569.5443821666,10832.285153999985,0.0573004935052706,457266.3997871235,236025.0,493439.1406107082,551205.0,308441.79624890944,0.0029038999999997,366574.4407431687,0.8925607052564868,2.680782456070584e-07,0.8414165363618779,308441.79624890944,0.0029038999999997,0.8925607052564868,2.680782456070584e-07,0.8414165363618779
460764.86591974593,10816.119822499984,0.2530426665868895,514091.8171596147,236025.0,527717.9307287326,551205.0,449438.2110439572,0.0011361,616855.6694053051,0.9754177114759406,1.0503766772596712e-07,0.7285954127279874,449438.2110439572,0.0011361,0.9754177114759406,1.0503766772596712e-07,0.7285954127279874
466886.1384432973,10841.279927299998,0.1449319819195046,640198.8465730083,236025.0,546245.4950369966,551205.0,433537.8757595166,0.0013476000000007,546022.2211227003,0.928573028972393,1.2430266620154668e-07,0.7939930995264265,433537.8757595166,0.0013476000000007,0.928573028972393,1.2430266620154668e-07,0.7939930995264265
477933.0266885209,10816.0979315,0.0871511815208945,618984.0707591822,236025.0,546371.279174078,551205.0,432040.86568012094,0.0017471000000011,523562.0806135277,0.903977841149888,1.6152775345283956e-07,0.8251951042249678,432040.86568012094,0.0017471000000011,0.903977841149888,1.6152775345283956e-07,0.8251951042249678
