gurobi_obj,gurobi_time,gurobi_mip_gap,gurobi_agent_ub,gurobi_ind_ub,gurobi_capacity_value,gurobi_income_ub,algo_obj,algo_time,est_optimal,algo_obj_ratio_by_gurobi,algo_time_ratio_by_gurobi,algo_obj_ratio_by_est,algo_overbooking_obj,algo_overbooking_time,algo_overbooking_obj_ratio_by_gurobi,algo_overbooking_time_ratio_by_gurobi,algo_overbooking_obj_ratio_by_est
381065.0530110506,554.3181354999979,0.0476441442370113,782385.5354184394,78675.0,653784.1529020957,519735.0,348584.2663956796,0.0014503000000001,400128.8496365225,0.9147631451409188,2.6163675822944557e-06,0.8711800379111229,348584.2663956796,0.0014503000000001,0.9147631451409188,2.6163675822944557e-06,0.8711800379111229
349306.7230152364,630.2571260000041,0.0479715058473165,733389.9596618665,78675.0,594036.6291124615,519735.0,317760.808483251,0.0019393999999994,366907.8448393747,0.9096899302146859,3.0771567983816618e-06,0.8660507344081473,317760.808483251,0.0019393999999994,0.9096899302146859,3.0771567983816618e-06,0.8660507344081473
357604.26616058324,229.2628024000005,0.0486120793153959,628828.9078562447,78675.0,589412.2583656026,519735.0,312345.4223172839,0.0016194999999985,375876.3995061622,0.8734387474477844,7.063945755896842e-06,0.8309790737797127,312345.4223172839,0.0016194999999985,0.8734387474477844,7.063945755896842e-06,0.8309790737797127
324451.2917844472,84.9068707999977,0.0495165324629021,509236.9028673979,78675.0,522245.6325621199,519735.0,288836.9875519823,0.0014134999999999,341353.95602952316,0.8902322008441079,1.6647651558487754e-05,0.8461509891714899,288836.9875519823,0.0014134999999999,0.8902322008441079,1.6647651558487754e-05,0.8461509891714899
276396.6761931412,125.96044039999832,0.0317528939825263,626725.1941185445,78675.0,566981.8021737472,519735.0,239797.34862977703,0.0012571000000001,285460.8854241731,0.8675840532257733,9.980117535379122e-06,0.8400357487627648,239797.34862977703,0.0012571000000001,0.8675840532257733,9.980117535379122e-06,0.8400357487627648
316008.6103004958,193.73007669999788,0.0400803888457046,721549.6196882536,78675.0,666223.3783916695,519735.0,256495.0110146453,0.0019539999999995,329203.202672876,0.8116709565943205,1.0086198453456357e-05,0.7791388690392551,256495.0110146453,0.0019539999999995,0.8116709565943205,1.0086198453456357e-05,0.7791388690392551
295300.8070538272,226.8785973999984,0.0401178132945702,663851.7539856214,78675.0,594105.7089300116,519735.0,271552.7879190852,0.0015935999999996,307642.7619387103,0.919580243035322,7.024020856361356e-06,0.8826886945358555,271552.7879190852,0.0015935999999996,0.919580243035322,7.024020856361356e-06,0.8826886945358555
308339.4475200289,308.9998832000056,0.0417997146029247,604320.2490785238,78675.0,542919.0688052329,519735.0,288542.23057988216,0.001323000000001,321790.18543315714,0.935794083113998,4.281555016461495e-06,0.8966781575127272,288542.23057988216,0.001323000000001,0.935794083113998,4.281555016461495e-06,0.8966781575127272
342990.45984512684,170.22538670000358,0.035271552585188,563691.2145540538,78675.0,528587.7339629846,519735.0,288766.1530589396,0.0020464000000011,355530.5752248109,0.8419072448526074,1.2021708628029552e-05,0.8122118691939378,288766.1530589396,0.0020464000000011,0.8419072448526074,1.2021708628029552e-05,0.8122118691939378
376296.763612508,598.0077000000019,0.0497826809258843,777308.0866428039,78675.0,518292.8085849091,519735.0,337891.60800238687,0.0020027999999996,396011.2661166486,0.8979391817207631,3.3491207554678534e-06,0.8532373619463086,337891.60800238687,0.0020027999999996,0.8979391817207631,3.3491207554678534e-06,0.8532373619463086
