gurobi_obj,gurobi_time,gurobi_mip_gap,gurobi_agent_ub,gurobi_ind_ub,gurobi_capacity_value,gurobi_income_ub,algo_obj,algo_time,est_optimal,algo_obj_ratio_by_gurobi,algo_time_ratio_by_gurobi,algo_obj_ratio_by_est,algo_overbooking_obj,algo_overbooking_time,algo_overbooking_obj_ratio_by_gurobi,algo_overbooking_time_ratio_by_gurobi,algo_overbooking_obj_ratio_by_est
457679.7704305494,4216.457510899985,0.049968308056938,782385.5354184394,236025.0,647140.8611032385,551205.0,415824.1984816439,0.0014194000000014,481752.10817912314,0.9085483461295852,3.3663329852894335e-07,0.8631497224855607,415824.1984816439,0.0014194000000014,0.9085483461295852,3.3663329852894335e-07,0.8631497224855607
400869.2429161703,11089.695057400007,0.1140082765015432,733389.9596618665,236025.0,597042.4881200116,551205.0,389047.25124227576,0.0014096000000005,452452.58198720467,0.9705091076883473,1.2710899557692458e-07,0.8598630369917482,389047.25124227576,0.0014096000000005,0.9705091076883473,1.2710899557692458e-07,0.8598630369917482
432441.1748829165,1589.9699626000074,0.0499273314403554,628828.9078562447,236025.0,593576.5894796957,551205.0,337032.2357595199,0.0016128000000001,455166.4195734816,0.779371288709433,1.0143587853463343e-06,0.7404593600629402,337032.2357595199,0.0016128000000001,0.779371288709433,1.0143587853463343e-06,0.7404593600629402
392176.0812640543,2198.2904516000126,0.0498634204069794,509236.9028673979,236025.0,539105.3481448377,551205.0,378451.01565132727,0.0017756000000002,412757.5863167358,0.9650027978032504,8.077185608971007e-07,0.9168844576024755,378451.01565132727,0.0017756000000002,0.9650027978032504,8.077185608971007e-07,0.9168844576024755
349359.16422804794,519.8849669999909,0.0485448654484888,626725.1941185445,236025.0,574860.721024377,551205.0,287235.3670489654,0.0010010999999998,367184.0652714811,0.822177851506049,1.925618287785224e-06,0.7822653383299604,287235.3670489654,0.0010010999999998,0.822177851506049,1.925618287785224e-06,0.7822653383299604
391597.15303186304,447.1854727999889,0.0491986886035049,721549.6196882536,236025.0,656861.7975612441,551205.0,358850.167414046,0.0021992999999991,411860.1313840243,0.9163758332656915,4.9180935736317475e-06,0.8712913440010754,358850.167414046,0.0021992999999991,0.9163758332656915,4.9180935736317475e-06,0.8712913440010754
357799.25647912844,2122.378245700005,0.0497320233965893,663851.7539856214,236025.0,597333.6562395212,551205.0,344934.3313183154,0.0012762999999988,376524.5859994439,0.964044293195552,6.013536948866761e-07,0.9161004198510024,344934.3313183154,0.0012762999999988,0.964044293195552,6.013536948866761e-07,0.9161004198510024
405000.3224955254,791.232913099986,0.0499289203949871,604320.2490785238,236025.0,554803.3372998212,551205.0,396243.3873038439,0.0016855000000006,426284.23408478254,0.9783779550156327,2.1302197773812877e-06,0.9295285999834471,396243.3873038439,0.0016855000000006,0.9783779550156327,2.1302197773812877e-06,0.9295285999834471
434412.9471522976,313.5781002000149,0.0497287026524782,563691.2145540538,236025.0,543316.2505875076,551205.0,392212.2380931408,0.0018201999999991,457146.2364115048,0.9028557750504569,5.804614540486376e-06,0.8579579286749001,392212.2380931408,0.0018201999999991,0.9028557750504569,5.804614540486376e-06,0.8579579286749001
429463.5524281095,10867.768181799998,0.1584023884280146,777308.0866428039,236025.0,531038.528991715,551205.0,397784.8972492171,0.0018026000000013,510295.59319439164,0.9262366852791418,1.6586662227669458e-07,0.7795185820812786,397784.8972492171,0.0018026000000013,0.9262366852791418,1.6586662227669458e-07,0.7795185820812786
