,obj,time,mip_gap,agent_ub,ind_ub,capacity_value,income_ub
0,2463329.8393212697,0.020181799999999583,,3421702.8604029953,1112918.75,3649288.3634975,4058583.75
1,2537711.0459211157,0.012592299999999668,,3690116.7460195455,1112918.75,3887358.6941558234,4058583.75
2,2663106.1756608747,0.01943439999999974,,3247006.217012414,1112918.75,3573790.061617067,4058583.75
3,2830243.186666729,0.02019950000000037,,3884024.9140959634,1112918.75,3705348.830850648,4058583.75
4,2949542.494026613,0.015282899999999877,,3675563.249249223,1112918.75,3745782.003287922,4058583.75
5,2423766.9801458158,0.014284200000000524,,3213127.138150166,1112918.75,3451514.339626507,4058583.75
6,2787391.9738010755,0.012790899999999716,,3227946.678281974,1112918.75,3392628.006705378,4058583.75
7,2262839.459207654,0.022066800000000164,,2797396.4373437525,1112918.75,3236293.809689803,4058583.75
8,2055647.5123227132,0.022440300000000413,,3124588.645619406,1112918.75,3532765.1305141267,4058583.75
9,2758084.8612374477,0.012085400000000135,,3587931.3136834116,1112918.75,3725359.966782338,4058583.75
10,2438999.875485635,0.023430000000000284,,2863445.395961618,1112918.75,3347171.0459959917,4058583.75
11,2598251.390911619,0.011460599999999488,,3447108.4502631705,1112918.75,3632816.5924267187,4058583.75
12,2526910.5284419293,0.011879600000000323,,3423636.4531238205,1112918.75,3635274.5197739275,4058583.75
13,2676670.633205865,0.010856399999999766,,3126506.235221374,1112918.75,3476694.2905849335,4058583.75
14,2461673.2987885294,0.015030100000000601,,3283015.348511865,1112918.75,3421455.808372427,4058583.75
15,2255255.874727071,0.014446999999999655,,3357246.48106383,1112918.75,3393353.758858265,4058583.75
16,2630495.3556894874,0.02233649999999976,,3530583.1792037454,1112918.75,3765402.7099404125,4058583.75
17,2742112.166714738,0.0163215000000001,,3255260.3464647313,1112918.75,3516274.238697643,4058583.75
18,2662582.0262668137,0.01111620000000002,,3357224.236084546,1112918.75,3473585.309418125,4058583.75
19,2686710.6777726864,0.01397970000000015,,3577900.1363911573,1112918.75,3811163.994766259,4058583.75
20,2574997.900390337,0.014673799999999737,,3058511.0685419017,1112918.75,3385180.602244321,4058583.75
21,2503814.1551341894,0.011207699999999932,,2928212.366605049,1112918.75,3388657.5484592114,4058583.75
22,2378958.99579772,0.017159299999999433,,3081217.0673726024,1112918.75,3546784.654515672,4058583.75
23,2594069.1255866643,0.013179000000000052,,3369852.693210425,1112918.75,3547897.5153673464,4058583.75
24,3118140.585359652,0.009924800000000289,,3710482.6761337374,1112918.75,4070335.684262413,4058583.75
25,2497886.4704334037,0.016681000000000168,,3431728.806478214,1112918.75,3722501.961620458,4058583.75
26,2578303.646617839,0.016218399999999633,,3464152.0442794366,1112918.75,3648600.4171572602,4058583.75
27,2590170.1680302005,0.013941100000000262,,3475735.5622216845,1112918.75,3690517.712110392,4058583.75
28,2660414.761633949,0.013739899999999139,,3320164.463679014,1112918.75,3722601.9483673936,4058583.75
29,2630868.6064262823,0.020180800000000332,,3429364.031553162,1112918.75,3752988.060242377,4058583.75
