,obj,time,mip_gap,agent_ub,ind_ub,capacity_value,income_ub
0,362316.74805954506,1.0008008000000075,0.0188395284704063,782385.5354184394,78675.0,653784.1529020957,519735.0
1,333672.9253446505,1.0050583999999958,0.0005133441575408339,733389.9596618665,78675.0,594036.6291124615,519735.0
2,342686.06423336314,0.9805516999999924,0.01651130666953537,628828.9078562447,78675.0,589412.2583656026,519735.0
3,281221.8952646709,0.9954950000000053,0.003316096652278289,509236.9028673979,78675.0,522245.63256211986,519735.0
4,275132.3628951047,0.8450973000000062,0.0,626725.1941185445,78675.0,566981.8021737472,519735.0
5,270663.1612012556,0.9069668000000064,0.0,721549.6196882536,78675.0,666223.3783916695,519735.0
6,260488.7991630581,0.9157899000000072,0.036256565847334915,663851.7539856214,78675.0,594105.7089300116,519735.0
7,291180.27999351185,0.9183021999999994,0.0,604320.2490785238,78675.0,542919.0688052329,519735.0
8,340586.07115609804,0.9845335999999918,0.0,563691.2145540538,78675.0,528587.7339629846,519735.0
9,329388.40674640075,0.9504171000000099,0.0,777308.0866428039,78675.0,518292.8085849091,519735.0
