,Room1,Room2,Room3,Room4,Room5,Room6
Room1,0.0,0.06177871555815344,0.07926615415373384,0.0058319353362818365,0.027799492964840845,0.008854833619187754
Room2,0.15839868405469065,0.0,0.036513889076339436,0.024384235851132745,0.02343268433693966,0.02647998905284235
Room3,0.17466256141233125,0.13475809448365195,0.0,0.025886047495674313,0.03934878698125631,0.02708189945455804
Room4,0.18267309061419973,0.1138671351589005,0.06466558101270706,0.0,0.05073918940930193,0.018243335771232154
Room5,0.18977399478465562,0.1409633854066938,0.08014392186508452,0.06153743015362978,0.0,0.05906707385670693
Room6,0.19278374369430323,0.1439527651590753,0.06554235553657646,0.06148024365836348,0.06103453806172824,0.0
