,Room1,Room2,Room3,Room4,Room5,Room6
Room1,0.0,0.08895757108446944,0.08221424096048133,0.07751101738708605,0.04494262375878767,0.028775068116306406
Room2,0.11151805816945337,0.0,0.08431673398194148,0.04091898201019795,0.054743102044051105,0.0630907927222417
Room3,0.14261698620305183,0.1416738231934442,0.0,0.044909178222499686,0.06702079261569907,0.09274838753955426
Room4,0.11738349670201424,0.1596647789383272,0.129485942482691,0.0,0.09431490929481043,0.07042650675439095
Room5,0.12860079157414103,0.11163962626405806,0.07478657292883918,0.08449716153627831,0.0,0.16672262652495293
Room6,0.09519389272709956,0.0750627089025894,0.04840201817431419,0.13706138464586526,0.26472714393219865,0.0
