,Room1,Room2,Room3,Room4,Room5,Room6
Room1,0.0,0.07643210497733934,0.05046971771999589,0.05992616049271312,0.04109985814273212,0.03608104100276791
Room2,0.09353668906218071,0.0,0.06052197337678293,0.04609760288097291,0.047537488706997325,0.05653012869756687
Room3,0.09531223736764749,0.1110007797247196,0.0,0.043357922587985806,0.07209855243077751,0.07673727716600869
Room4,0.08200987806790891,0.09012427236061032,0.1359820148261297,0.0,0.09312655433885532,0.08753304206288531
Room5,0.09099546454592114,0.08589212681933629,0.07707970217737851,0.06631568863410899,0.0,0.1285899728275905
Room6,0.023594841041649554,0.08745874531897382,0.03309948246118459,0.250125276993136,0.2003230882959576,0.0
