,Room1,Room2,Room3,Room4,Room5,Room6
Room1,0.0,0.09469861724160203,0.02729896031314764,0.023723576589302194,0.01797881089854406,0.021678150911546103
Room2,0.12196722936919488,0.0,0.054785870064773236,0.02910765760055865,0.016065612426420177,0.016156307562621416
Room3,0.1666040264455484,0.11714227485133892,0.0,0.049839308571224775,0.031207830237285832,0.030223122450060525
Room4,0.20443909053469506,0.11963431933857964,0.04682406920780957,0.0,0.05209082639207794,0.024483148594682813
Room5,0.18750550455178666,0.1320303074098353,0.08662005589837518,0.06620436810803286,0.0,0.0672500136392164
Room6,0.18543482217938512,0.13199966325789692,0.07139817468950066,0.06672859165186902,0.08235990700235145,0.0
