,Room1,Room2,Room3,Room4,Room5,Room6
Room1,0.0,0.04530268463456382,0.03302486626666876,0.04889034712958608,0.033474331555677396,0.030453483697952012
Room2,0.1712308163033226,0.0,0.040285339989736026,0.05730681302443522,0.03310978603641895,0.042366728622747804
Room3,0.1786795535679254,0.14190195223972038,0.0,0.045519358092886666,0.05885215386846143,0.0539329356047092
Room4,0.19039400551705787,0.08103919386878594,0.08559219185001722,0.0,0.10457913850049663,0.03621507909626247
Room5,0.16767573673888142,0.1237268736244574,0.06531814238191193,0.08561526669033485,0.0,0.17034910226664154
Room6,0.17458375485344663,0.039152827335066004,0.05353596399714493,0.19038146673606468,0.1602835594657504,0.0
