,Room1,Room2,Room3,Room4,Room5,Room6
Room1,0.0,0.07983161398928558,0.05216475148688852,0.052423102080996806,0.039837499859768255,0.04910221751178097
Room2,0.11518517009043412,0.0,0.05719778195984968,0.047810144344831995,0.06122916802115478,0.03249171886399273
Room3,0.09817085549002683,0.0787761729902802,0.0,0.05346999725222722,0.06172009044908884,0.0691805441991494
Room4,0.10226952536044887,0.12557557912778478,0.08540083849176201,0.0,0.06973646814062555,0.08462352339645263
Room5,0.18408183796089378,0.0950554062656684,0.05998680582273641,0.0860202033457504,0.0,0.05340620369900906
Room6,0.11865029023949565,0.16838263560527428,0.03222811671087533,0.11739610963748895,0.11928958597624266,0.0
