,obj,time,mip_gap,agent_ub,ind_ub,capacity_value,income_ub
0,412316.9213910905,0.002585400000000071,,667971.4916432247,157350.0,437965.414197466,535470.0
1,329724.32038564945,0.0023693000000000186,,514699.31799613964,157350.0,444411.74591956334,535470.0
2,295895.6526739253,0.002526999999999946,,575208.8092603022,157350.0,462344.2695191248,535470.0
3,504444.52824971615,0.0009440999999998922,,631523.2901569223,157350.0,492703.6510348578,535470.0
4,372388.9443464214,0.0021025999999999545,,630011.1541060194,157350.0,504000.7387591874,535470.0
