,obj,time,mip_gap,agent_ub,ind_ub,capacity_value,income_ub
0,335952.9277734251,0.004678000000000071,,926573.4623540493,78675.0,589204.5692729693,519735.0
1,370904.531382574,0.0021248000000000378,,870763.3121462313,78675.0,469373.5132829487,519735.0
2,314944.91217008384,0.0019711000000000034,,571749.1736069517,78675.0,448396.59612888284,519735.0
3,224396.07227629493,0.0033920000000000616,,590593.9330707592,78675.0,452718.5567558686,519735.0
4,466754.02889391105,0.0022462999999999234,,653080.4692263237,78675.0,494986.7886536574,519735.0
5,285776.6861257096,0.0020592000000000388,,635136.7175408694,78675.0,472201.7977117107,519735.0
6,218121.90571734143,0.0019012000000000473,,571274.4181351194,78675.0,464065.43143324665,519735.0
7,518267.9888422068,0.0008775999999999229,,650300.306206729,78675.0,506428.23279510305,519735.0
8,416857.7704803539,0.001610200000000006,,772079.961285298,78675.0,529698.69606141,519735.0
9,353507.0362907914,0.0017568000000001138,,750059.8294263879,78675.0,528792.1634057065,519735.0
