,obj,time,agent_ub,ind_ub,capacity_value,income_ub
0,335421.82202301425,74.58463819999997,643563.448950058,78675.0,609365.5162053099,519735.0
1,283219.9558812542,81.11797060000026,705063.3963849589,78675.0,627550.7399925145,519735.0
2,338822.7107807616,83.68046759999925,621168.1199418419,78675.0,609221.9567163422,519735.0
3,426364.41143617895,90.36842950000027,630636.5777271837,78675.0,600448.6975764153,519735.0
4,371521.2302610046,46.587673999999424,628590.8996192698,78675.0,589005.5721413462,519735.0
