,obj,time,agent_ub,ind_ub,capacity_value,income_ub
0,392713.5308700284,1.1101713000000002,801455.3630352754,78675.0,611437.5351074857,519735.0
1,336121.47203526855,1.0051106999999995,880433.6866577836,78675.0,629841.5308223313,519735.0
2,399490.3505171471,0.9926271999999994,796736.0047351806,78675.0,608158.9380638074,519735.0
3,494063.32863164315,0.9485435999999989,758050.9575108347,78675.0,602201.8086843273,519735.0
4,358466.8224653723,1.0134140999999985,769360.6744142362,78675.0,586875.8992486063,519735.0
