,obj,time,agent_ub,ind_ub,capacity_value,income_ub
0,399501.4816769688,1.0003646000000046,532527.9558776391,157350.0,444452.84393590275,535470.0
1,335978.2296385514,1.0778305000000046,410027.4482596144,157350.0,450026.2476492765,535470.0
2,354567.6329877623,1.007354399999997,457704.99881854333,157350.0,467921.42168308794,535470.0
3,414117.0240809447,0.9752787999999981,498496.9630537519,157350.0,497493.48773215734,535470.0
4,327996.00067480316,0.9587763000000038,501416.67890072346,157350.0,506152.5491768031,535470.0
