,obj,time,mip_gap,agent_ub,ind_ub,capacity_value,income_ub
0,348584.26639567956,0.0014503000000001265,,782385.5354184394,78675.0,653784.1529020957,519735.0
1,317760.808483251,0.0019393999999994804,,733389.9596618665,78675.0,594036.6291124615,519735.0
2,312345.4223172839,0.0016194999999985527,,628828.9078562447,78675.0,589412.2583656026,519735.0
3,288836.9875519823,0.0014134999999999565,,509236.9028673979,78675.0,522245.63256211986,519735.0
4,239797.34862977703,0.001257100000000122,,626725.1941185445,78675.0,566981.8021737472,519735.0
5,256495.01101464534,0.001953999999999567,,721549.6196882536,78675.0,666223.3783916695,519735.0
6,271552.7879190852,0.0015935999999996397,,663851.7539856214,78675.0,594105.7089300116,519735.0
7,288542.23057988216,0.0013230000000010733,,604320.2490785238,78675.0,542919.0688052329,519735.0
8,288766.1530589396,0.002046400000001114,,563691.2145540538,78675.0,528587.7339629846,519735.0
9,337891.60800238687,0.002002799999999638,,777308.0866428039,78675.0,518292.8085849091,519735.0
