gurobi_obj,gurobi_time,gurobi_mip_gap,gurobi_agent_ub,gurobi_ind_ub,gurobi_capacity_value,gurobi_income_ub,algo_obj,algo_time,est_optimal,algo_obj_ratio_by_gurobi,algo_time_ratio_by_gurobi,algo_obj_ratio_by_est,algo_overbooking_obj,algo_overbooking_time,algo_overbooking_obj_ratio_by_gurobi,algo_overbooking_time_ratio_by_gurobi,algo_overbooking_obj_ratio_by_est
450273.6399971859,43.3828924999998,0.0497159117551977,926573.4623540492,236025.0,592323.0207294901,551205.0,402469.0562291349,0.0014856999999999,473830.55821638793,0.8938321511151535,3.424621813771193e-05,0.849394470766354,402469.0562291349,0.0014856999999999,0.8938321511151535,3.424621813771193e-05,0.849394470766354
460065.4781143178,10802.2962827,0.1384442157884503,870763.3121462313,236025.0,485551.7820773132,551205.0,449626.6530314688,0.0013810000000002,533993.8359712197,0.9773101317542127,1.2784318850908462e-07,0.8420071969813937,449626.6530314688,0.0013810000000002,0.9773101317542127,1.2784318850908462e-07,0.8420071969813937
490238.8376451844,1221.6841767000003,0.0499660944379868,571749.1736069517,236025.0,473151.1592881592,551205.0,483796.66751734185,0.0022856000000004,516022.46485631797,0.9868591192024139,1.8708599518528898e-06,0.9375496232553575,483796.66751734185,0.0022856000000004,0.9868591192024139,1.8708599518528898e-06,0.9375496232553575
502599.3269399888,10801.8374096,0.1306914219937996,590593.9330707592,236025.0,476437.42540101387,551205.0,492789.965170986,0.0023455999999999,578159.8613609953,0.9804827399417229,2.1714824164222994e-07,0.8523420564183624,492789.965170986,0.0023455999999999,0.9804827399417229,2.1714824164222994e-07,0.8523420564183624
533975.4655193534,2341.659620800001,0.0499712806861604,653080.4692263237,236025.0,512452.7200151721,551205.0,502285.702766452,0.0020461000000002,562062.4457595539,0.9406531483200649,8.737819885629549e-07,0.8936475058170423,502285.702766452,0.0020461000000002,0.9406531483200649,8.737819885629549e-07,0.8936475058170423
473305.7862234839,3909.333225200004,0.0499460176017606,635136.7175408694,236025.0,492645.6461117075,551205.0,449300.0457748561,0.0015622000000004,498188.3082356111,0.9492806951713604,3.996077873153105e-07,0.9018679048613201,449300.0457748561,0.0015622000000004,0.9492806951713604,3.996077873153105e-07,0.9018679048613201
384557.31334817887,127.71031020000372,0.0492618271668089,571274.4181351194,236025.0,487140.1115129785,551205.0,369298.7940015848,0.0011100000000006,404482.87902672676,0.9603218588830243,8.69154571985816e-06,0.9130146494462201,369298.7940015848,0.0011100000000006,0.9603218588830243,8.69154571985816e-06,0.9130146494462201
555059.7222536922,10801.892431199994,0.0684224514975202,650300.306206729,236025.0,522563.2332696077,551205.0,553242.5327141786,0.0012727999999997,595827.715197684,0.9967261369062497,1.1783120486585916e-07,0.9285276911474711,553242.5327141786,0.0012727999999997,0.9967261369062497,1.1783120486585916e-07,0.9285276911474711
537398.9096658158,572.7210198999965,0.049859583910547,772079.961285298,236025.0,541183.6952918391,551205.0,474103.0661766727,0.0019014000000003,565599.4635799401,0.8822181393547972,3.3199410078091875e-06,0.83823111000823,474103.0661766727,0.0019014000000003,0.8822181393547972,3.3199410078091875e-06,0.83823111000823
530167.6136978194,1497.646914099998,0.0499795840216339,750059.8294263879,236025.0,540649.6171085892,551205.0,502062.1515625008,0.0016823000000005,558059.1793407232,0.946987591453789,1.1232954738276667e-06,0.8996575455592795,502062.1515625008,0.0016823000000005,0.946987591453789,1.1232954738276667e-06,0.8996575455592795
