gurobi_obj,gurobi_time,gurobi_mip_gap,gurobi_agent_ub,gurobi_ind_ub,gurobi_capacity_value,gurobi_income_ub,algo_obj,algo_time,est_optimal,algo_obj_ratio_by_gurobi,algo_time_ratio_by_gurobi,algo_obj_ratio_by_est,algo_overbooking_obj,algo_overbooking_time,algo_overbooking_obj_ratio_by_gurobi,algo_overbooking_time_ratio_by_gurobi,algo_overbooking_obj_ratio_by_est
509114.6767035639,68.37363699999696,0.048740608147129,975030.3646913248,236025.0,650134.1057096286,551205.0,495056.12558054656,0.0012761999999995,535200.6834980163,0.9723862780502731,1.8665088709549806e-05,0.9249915795041794,495056.12558054656,0.0012761999999995,0.9723862780502731,1.8665088709549806e-05,0.9249915795041794
467939.1245687809,125.4734915999943,0.0499623053880317,935364.0945747788,236025.0,596801.6898484579,551205.0,453909.67969562986,0.0014275000000001,492547.95596284745,0.9700186538450284,1.137690504820673e-05,0.9215542856295357,453909.67969562986,0.0014275000000001,0.9700186538450284,1.137690504820673e-05,0.9215542856295357
481087.1561145253,53.314677700000175,0.0485556834818417,778790.4852611173,236025.0,592496.8775446031,551205.0,425729.760752716,0.0014877999999995,505638.79331906623,0.8849327098879539,2.7906011330900255e-05,0.8419641973239059,425729.760752716,0.0014877999999995,0.8849327098879539,2.7906011330900255e-05,0.8419641973239059
432599.9613981823,735.1722743999999,0.0497858159073536,644343.3653219508,236025.0,531231.3300635305,551205.0,417241.0844357362,0.0024284000000003,455265.7375992228,0.9644963515188361,3.3031713580088465e-06,0.916478113718805,417241.0844357362,0.0024284000000003,0.9644963515188361,3.3031713580088465e-06,0.916478113718805
394301.9457027855,75.1480401000008,0.0433053136143419,779626.0273073711,236025.0,574354.9636045453,551205.0,355994.0089302618,0.0010130000000003,412150.241152104,0.9028461888407743,1.3480058809947448e-05,0.8637481514875113,355994.0089302618,0.0010130000000003,0.9028461888407743,1.3480058809947448e-05,0.8637481514875113
429490.1211709176,20.45444000000134,0.0368532748002371,893023.7444728677,236025.0,659191.6120827643,551205.0,402987.8141964016,0.0019730999999998,445923.876325114,0.938293558645161,9.646316398785157e-05,0.9037143682851183,402987.8141964016,0.0019730999999998,0.938293558645161,9.646316398785157e-05,0.9037143682851183
405660.4574053958,45.421289799996885,0.0483944499182875,834767.6423051613,236025.0,598022.5740456998,551205.0,397013.5001917856,0.0012863999999996,426290.55428539956,0.9786842492144389,2.8321520715593774e-05,0.9313213633300139,397013.5001917856,0.0012863999999996,0.9786842492144389,2.8321520715593774e-05,0.9313213633300139
452270.1684559383,59.92910839999968,0.0494492791865231,747637.5260424537,236025.0,549361.6341534025,551205.0,444018.970818093,0.0012854000000004,475798.0384980273,0.981756042707802,2.1448675515426272e-05,0.9332089140588878,444018.970818093,0.0012854000000004,0.981756042707802,2.1448675515426272e-05,0.9332089140588878
489590.1934335081,21.62613599999895,0.0488325598176505,692004.8336830493,236025.0,538335.063045275,551205.0,442055.5174590153,0.0011765999999999,514725.5601386525,0.9029092563289903,5.440639048972766e-05,0.8588178860593946,442055.5174590153,0.0011765999999999,0.9029092563289903,5.440639048972766e-05,0.8588178860593946
481486.3317694068,1954.8072863999987,0.0499905107558282,952592.7763266384,236025.0,524004.8977193114,551205.0,454252.966009912,0.0023475999999993,506822.6551636633,0.9434389639693087,1.200936796344091e-06,0.8962759682935336,454252.966009912,0.0023475999999993,0.9434389639693087,1.200936796344091e-06,0.8962759682935336
