gurobi_obj,gurobi_time,gurobi_mip_gap,gurobi_agent_ub,gurobi_ind_ub,gurobi_capacity_value,gurobi_income_ub,algo_obj,algo_time,est_optimal,algo_obj_ratio_by_gurobi,algo_time_ratio_by_gurobi,algo_obj_ratio_by_est,algo_overbooking_obj,algo_overbooking_time,algo_overbooking_obj_ratio_by_gurobi,algo_overbooking_time_ratio_by_gurobi,algo_overbooking_obj_ratio_by_est
408782.9021301692,70.21144749999996,0.044789122744687,926573.4623540492,157350.0,590872.8746933037,535470.0,370428.9746672549,0.0018508000000005,427950.4263024718,0.9061753139305684,2.6360373783783634e-05,0.8655885165667268,370428.9746672549,0.0018508000000005,0.9061753139305684,2.6360373783783634e-05,0.8655885165667268
446122.9523905732,1563.2418100999998,0.0499714838236374,870763.3121462313,157350.0,477945.23808450834,535470.0,414759.0973251042,0.0016899000000005,469589.012113143,0.9296968360461971,1.0810227752879754e-06,0.8832385056428278,414759.0973251042,0.0016899000000005,0.9296968360461971,1.0810227752879754e-06,0.8832385056428278
450016.0853613553,394.21261920000006,0.0496594454767507,571749.1736069517,157350.0,461779.9129108069,535470.0,404582.5686286358,0.0014900000000004,473531.3916884371,0.8990402383145102,3.779686208483505e-06,0.8543943986185257,404582.5686286358,0.0014900000000004,0.8990402383145102,3.779686208483505e-06,0.8543943986185257
485682.51828412735,1613.1471356000002,0.0499141423229979,590593.9330707592,157350.0,465525.26954611565,535470.0,457534.0495987384,0.0014189,511198.5557512039,0.9420434797924476,8.79584985576811e-07,0.8950221874676352,457534.0495987384,0.0014189,0.9420434797924476,8.79584985576811e-07,0.8950221874676352
528555.0687366894,68.97504149999986,0.0474744539918267,653080.4692263237,157350.0,504417.3044977119,535470.0,489001.627679917,0.0013331,554898.5756358434,0.9251668494045285,1.9327280868689332e-05,0.8812450583777099,489001.627679917,0.0013331,0.9251668494045285,1.9327280868689332e-05,0.8812450583777099
440603.064260964,584.9544677000004,0.0499842607993588,635136.7175408694,157350.0,483223.6082566277,535470.0,399568.8926263222,0.0017582000000002,463785.0154268966,0.9068681655596982,3.005704028406379e-06,0.8615390306617261,399568.8926263222,0.0017582000000002,0.9068681655596982,3.005704028406379e-06,0.8615390306617261
339636.4499823392,49.38163770000028,0.0434180863125757,571274.4181351194,157350.0,476571.2037220984,535470.0,287944.4395173923,0.0022140999999997,355052.1341900678,0.8478019350760648,4.483650407567765e-05,0.8109919974829636,287944.4395173923,0.0022140999999997,0.8478019350760648,4.483650407567765e-05,0.8109919974829636
538898.9373557417,679.2930205000002,0.0492659104756417,650300.306206729,157350.0,515156.1131013864,535470.0,534323.6407966615,0.0011394999999998,566824.0397536885,0.9915099172740436,1.67747932867183e-06,0.9426622784539097,534323.6407966615,0.0011394999999998,0.9915099172740436,1.67747932867183e-06,0.9426622784539097
523149.49427961424,90.42807059999996,0.0471080288726926,772079.961285298,157350.0,535866.0891459117,535470.0,483783.427803162,0.0014209999999996,549012.3855915257,0.924751783368041,1.5714147062644515e-05,0.8811885496570653,483783.427803162,0.0014209999999996,0.924751783368041,1.5714147062644515e-05,0.8811885496570653
491381.4684673677,132.21240790000047,0.0498221967633446,750059.8294263879,157350.0,535169.6241702157,535470.0,441110.61969737685,0.0018679000000005,517146.86113855906,0.8976948623504525,1.412802345611386e-05,0.8529697322849846,441110.61969737685,0.0018679000000005,0.8976948623504525,1.412802345611386e-05,0.8529697322849846
