gurobi_obj,gurobi_time,gurobi_mip_gap,gurobi_agent_ub,gurobi_ind_ub,gurobi_capacity_value,gurobi_income_ub,algo_obj,algo_time,est_optimal,algo_obj_ratio_by_gurobi,algo_time_ratio_by_gurobi,algo_obj_ratio_by_est,algo_overbooking_obj,algo_overbooking_time,algo_overbooking_obj_ratio_by_gurobi,algo_overbooking_time_ratio_by_gurobi,algo_overbooking_obj_ratio_by_est
438984.433754236,18.809743599999933,0.0476100614833974,975030.3646913248,78675.0,656060.0679503232,519735.0,425796.2478337657,0.0016850000000001,460929.30637001194,0.9699575089538286,8.958123171865596e-05,0.9237777723162538,425796.2478337657,0.0016850000000001,0.9699575089538286,8.958123171865596e-05,0.9237777723162538
417605.8960102814,8.820145799999977,0.0444993373605709,935364.0945747788,78675.0,594357.0075658096,519735.0,404121.4303279328,0.0021254000000006,437054.53312476724,0.9677100687246605,0.00024097107329003627,0.9246476119092605,404121.4303279328,0.0021254000000006,0.9677100687246605,0.00024097107329003627,0.9246476119092605
412543.0069672846,11.04990040000007,0.0474788981594906,778790.4852611173,78675.0,588873.6640480774,519735.0,394985.7424828289,0.0015723999999996,433106.4227030227,0.9574413717165541,0.00014229992516489923,0.9119831103351408,394985.7424828289,0.0015723999999996,0.9574413717165541,0.00014229992516489923,0.9119831103351408
383212.701556026,37.66979760000004,0.0486914447510182,644343.3653219508,78675.0,516236.8336293183,519735.0,362674.4983583485,0.0014802999999998,402826.92659662815,0.9464052127857907,3.929673357203805e-05,0.9003233756553558,362674.4983583485,0.0014802999999998,0.9464052127857907,3.929673357203805e-05,0.9003233756553558
334852.6314940683,15.456929100000025,0.0454635121084259,779626.0273073711,78675.0,567784.5825627593,519735.0,331462.07456512906,0.0010294999999995,350801.29019866686,0.9898744802637177,6.66044330888144e-05,0.9448713098444264,331462.07456512906,0.0010294999999995,0.9898744802637177,6.66044330888144e-05,0.9448713098444264
355984.69510736555,3.2641907999999376,0.0050617174936441,893023.7444728677,78675.0,667324.5860553841,519735.0,308008.1579891441,0.0015787999999998,357795.75614539837,0.865228652305539,0.0004836727068772543,0.8608491093001619,308008.1579891441,0.0015787999999998,0.865228652305539,0.0004836727068772543,0.8608491093001619
343529.7800872674,3.974262700000054,0.0461534214056528,834767.6423051613,78675.0,595507.6987139769,519735.0,338307.35706083087,0.0013079999999998,360152.02842528,0.984797757489584,0.000329117649922785,0.9393459715888253,338307.35706083087,0.0013079999999998,0.984797757489584,0.000329117649922785,0.9393459715888253
360100.1477081878,13.531696299999908,0.0429957224095489,747637.5260424537,78675.0,538704.290791893,519735.0,343746.86453484866,0.0019682999999997,376278.514255808,0.954586846805208,0.00014545848180170238,0.9135436957241647,343746.86453484866,0.0019682999999997,0.954586846805208,0.00014545848180170238,0.9135436957241647
402860.544342346,4.379671400000007,0.0473091703682584,692004.8336830493,78675.0,525264.5591175648,519735.0,341045.00462026795,0.0015805999999995,422865.983183726,0.8465584664713456,0.00036089465524730856,0.806508487754361,341045.00462026795,0.0015805999999995,0.8465584664713456,0.00036089465524730856,0.806508487754361
420181.69863923406,59.40119249999998,0.0487017790374813,952592.7763266384,78675.0,512643.4679337058,519735.0,409961.952953749,0.0015289999999996,441692.930124579,0.9756777943480597,2.574022398623732e-05,0.9281605499959433,409961.952953749,0.0015289999999996,0.9756777943480597,2.574022398623732e-05,0.9281605499959433
