,obj,time,agent_ub,ind_ub,capacity_value,income_ub
0,321076.7533458779,1.0513525000000001,643563.448950058,78675.0,609365.5162053099,519735.0
1,274378.9734425622,1.0066260999999983,705063.3963849589,78675.0,627550.7399925145,519735.0
2,324019.4361673292,1.0110758000000004,621168.1199418419,78675.0,609221.9567163422,519735.0
3,415319.022358936,0.9911146999999971,630636.5777271837,78675.0,600448.6975764153,519735.0
4,301394.8639513696,1.0190432999999999,628590.8996192698,78675.0,589005.5721413462,519735.0
