,obj,time,mip_gap,agent_ub,ind_ub,capacity_value,income_ub
0,441965.45627534704,0.0012061000000000988,,782385.5354184394,236025.0,647140.8611032385,551205.0
1,378143.7583759778,0.0020455999999997587,,733389.9596618665,236025.0,597042.4881200116,551205.0
2,381776.64816532435,0.0017588999999995636,,628828.9078562447,236025.0,593576.5894796957,551205.0
3,385268.6584648993,0.0016006000000006182,,509236.9028673979,236025.0,539105.3481448377,551205.0
4,300813.9850497977,0.000688000000000244,,626725.1941185445,236025.0,574860.721024377,551205.0
5,365103.21225025016,0.001651799999999426,,721549.6196882536,236025.0,656861.7975612441,551205.0
6,339803.5780524061,0.00155789999999989,,663851.7539856214,236025.0,597333.6562395212,551205.0
7,381027.94326737814,0.000929900000000039,,604320.2490785238,236025.0,554803.3372998212,551205.0
8,386953.9662037432,0.0009155000000005131,,563691.2145540538,236025.0,543316.2505875076,551205.0
9,373919.1158858829,0.0019673999999998415,,777308.0866428039,236025.0,531038.528991715,551205.0
