room,time,outcome,sale
2,4,59,58.0
2,4,60,59.0
2,4,61,60.0
2,4,62,61.0
2,4,63,62.0
2,4,64,63.0
2,4,65,64.0
2,4,66,65.0
2,4,67,66.0
2,4,68,67.0
2,4,69,68.0
2,4,70,69.0
2,4,71,70.0
2,4,72,71.0
2,4,73,72.0
2,4,74,73.0
2,4,75,74.0
2,4,76,75.0
2,4,77,76.0
2,4,78,77.0
2,4,79,78.0
2,4,80,79.0
2,4,81,80.0
2,4,82,81.0
2,4,83,82.0
2,4,84,83.0
2,4,85,84.0
2,4,86,-0.0
2,4,87,-0.0
2,4,88,-0.0
2,4,89,-0.0
2,4,90,-0.0
2,4,91,-0.0
2,5,1,-0.0
2,5,2,-0.0
2,5,3,-0.0
2,5,4,-0.0
2,5,5,-0.0
2,5,6,-0.0
2,5,7,-0.0
2,5,8,-0.0
2,5,9,-0.0
2,5,10,-0.0
2,5,11,-0.0
2,5,12,-0.0
2,5,13,-0.0
2,5,14,-0.0
2,5,15,-0.0
2,5,16,-0.0
2,5,17,-0.0
2,5,18,-0.0
2,5,19,-0.0
2,5,20,-0.0
2,5,21,20.0
2,5,22,21.0
2,5,23,22.0
2,5,24,23.0
2,5,25,24.0
2,5,26,25.0
2,5,27,26.0
2,5,28,27.0
2,5,29,28.0
2,5,30,29.0
2,5,31,30.0
2,5,32,31.0
2,5,33,32.0
2,5,34,33.0
2,5,35,34.0
2,5,36,35.0
2,5,37,36.0
2,5,38,37.0
2,5,39,38.0
2,5,40,39.0
2,5,41,40.0
2,5,42,41.0
2,5,43,42.0
2,5,44,43.0
2,5,45,44.0
2,5,46,45.0
2,5,47,46.0
2,5,48,47.0
2,5,49,48.0
2,5,50,49.0
2,5,51,50.0
2,5,52,51.0
2,5,53,52.0
2,5,54,53.0
2,5,55,54.0
2,5,56,55.0
2,5,57,56.0
2,5,58,57.0
2,5,59,58.0
2,5,60,59.0
2,5,61,60.0
2,5,62,61.0
2,5,63,62.0
2,5,64,63.0
2,5,65,64.0
2,5,66,65.0
2,5,67,66.0
2,5,68,67.0
2,5,69,68.0
2,5,70,69.0
2,5,71,70.0
2,5,72,71.0
2,5,73,72.0
2,5,74,73.0
2,5,75,74.0
2,5,76,75.0
2,5,77,76.0
2,5,78,77.0
2,5,79,78.0
2,5,80,78.0
2,5,81,78.0
2,5,82,78.0
2,5,83,78.0
2,5,84,78.0
2,5,85,78.0
2,5,86,-0.0
2,5,87,-0.0
2,5,88,-0.0
2,5,89,-0.0
2,5,90,-0.0
2,5,91,-0.0
2,6,1,-0.0
2,6,2,-0.0
2,6,3,-0.0
2,6,4,-0.0
2,6,5,-0.0
2,6,6,-0.0
2,6,7,-0.0
2,6,8,-0.0
2,6,9,-0.0
2,6,10,-0.0
2,6,11,-0.0
2,6,12,-0.0
2,6,13,-0.0
2,6,14,-0.0
2,6,15,-0.0
2,6,16,-0.0
2,6,17,-0.0
2,6,18,-0.0
2,6,19,-0.0
2,6,20,-0.0
2,6,21,-0.0
2,6,22,-0.0
2,6,23,-0.0
2,6,24,-0.0
2,6,25,-0.0
2,6,26,-0.0
2,6,27,-0.0
2,6,28,-0.0
2,6,29,-0.0
2,6,30,29.0
2,6,31,30.0
2,6,32,31.0
2,6,33,32.0
2,6,34,33.0
2,6,35,34.0
2,6,36,35.0
2,6,37,36.0
2,6,38,37.0
2,6,39,38.0
2,6,40,39.0
2,6,41,40.0
2,6,42,41.0
2,6,43,42.0
2,6,44,43.0
2,6,45,44.0
2,6,46,45.0
2,6,47,46.0
2,6,48,47.0
2,6,49,48.0
2,6,50,49.0
2,6,51,50.0
2,6,52,51.0
2,6,53,52.0
2,6,54,53.0
2,6,55,54.0
2,6,56,55.0
2,6,57,56.0
2,6,58,57.0
2,6,59,58.0
2,6,60,59.0
2,6,61,60.0
2,6,62,61.0
2,6,63,62.0
2,6,64,63.0
2,6,65,64.0
2,6,66,64.0
2,6,67,64.0
2,6,68,64.0
2,6,69,64.0
2,6,70,64.0
2,6,71,64.0
2,6,72,64.0
2,6,73,64.0
2,6,74,64.0
2,6,75,64.0
2,6,76,64.0
2,6,77,64.0
2,6,78,64.0
2,6,79,64.0
2,6,80,64.0
2,6,81,64.0
2,6,82,64.0
2,6,83,64.0
2,6,84,64.0
2,6,85,64.0
2,6,86,64.0
2,6,87,64.0
2,6,88,64.0
2,6,89,64.0
2,6,90,64.0
2,6,91,-0.0
2,7,1,-0.0
2,7,2,-0.0
2,7,3,-0.0
2,7,4,-0.0
2,7,5,-0.0
2,7,6,-0.0
2,7,7,-0.0
2,7,8,-0.0
2,7,9,-0.0
2,7,10,-0.0
2,7,11,-0.0
2,7,12,-0.0
2,7,13,-0.0
2,7,14,-0.0
2,7,15,-0.0
2,7,16,-0.0
2,7,17,-0.0
2,7,18,-0.0
2,7,19,-0.0
2,7,20,-0.0
2,7,21,-0.0
2,7,22,-0.0
2,7,23,-0.0
2,7,24,-0.0
2,7,25,-0.0
2,7,26,-0.0
2,7,27,-0.0
2,7,28,-0.0
2,7,29,-0.0
2,7,30,29.0
2,7,31,30.0
2,7,32,31.0
2,7,33,32.0
2,7,34,33.0
2,7,35,34.0
2,7,36,35.0
2,7,37,36.0
2,7,38,37.0
2,7,39,38.0
2,7,40,39.0
2,7,41,40.0
2,7,42,41.0
2,7,43,42.0
2,7,44,43.0
2,7,45,44.0
2,7,46,45.0
2,7,47,46.0
2,7,48,47.0
2,7,49,48.0
2,7,50,48.0
2,7,51,48.0
2,7,52,48.0
2,7,53,48.0
2,7,54,48.0
2,7,55,48.0
2,7,56,48.0
2,7,57,48.0
2,7,58,48.0
2,7,59,48.0
2,7,60,48.0
2,7,61,48.0
2,7,62,48.0
2,7,63,48.0
2,7,64,48.0
2,7,65,48.0
2,7,66,48.0
2,7,67,48.0
2,7,68,48.0
2,7,69,48.0
2,7,70,48.0
2,7,71,48.0
2,7,72,48.0
2,7,73,48.0
2,7,74,48.0
2,7,75,48.0
2,7,76,48.0
2,7,77,48.0
2,7,78,48.0
2,7,79,48.0
2,7,80,48.0
2,7,81,48.0
2,7,82,48.0
2,7,83,48.0
2,7,84,48.0
2,7,85,48.0
2,7,86,48.0
2,7,87,48.0
2,7,88,48.0
2,7,89,48.0
2,7,90,48.0
2,7,91,-0.0
2,8,1,-0.0
2,8,2,-0.0
2,8,3,-0.0
2,8,4,-0.0
2,8,5,-0.0
2,8,6,-0.0
2,8,7,-0.0
2,8,8,-0.0
2,8,9,-0.0
2,8,10,-0.0
2,8,11,-0.0
2,8,12,-0.0
2,8,13,-0.0
2,8,14,-0.0
2,8,15,-0.0
2,8,16,-0.0
2,8,17,-0.0
2,8,18,-0.0
2,8,19,-0.0
2,8,20,-0.0
2,8,21,20.0
2,8,22,21.0
2,8,23,22.0
2,8,24,23.0
2,8,25,24.0
2,8,26,25.0
2,8,27,26.0
2,8,28,27.0
2,8,29,28.0
2,8,30,29.0
2,8,31,30.0
2,8,32,31.0
2,8,33,32.0
2,8,34,33.0
2,8,35,34.0
2,8,36,35.0
2,8,37,36.0
2,8,38,37.0
2,8,39,38.0
2,8,40,39.0
2,8,41,40.0
2,8,42,41.0
2,8,43,42.0
2,8,44,43.0
2,8,45,44.0
2,8,46,45.0
2,8,47,46.0
2,8,48,47.0
2,8,49,48.0
2,8,50,49.0
2,8,51,50.0
2,8,52,51.0
2,8,53,52.0
2,8,54,53.0
2,8,55,54.0
2,8,56,54.0
2,8,57,54.0
2,8,58,54.0
2,8,59,54.0
2,8,60,54.0
2,8,61,54.0
2,8,62,54.0
2,8,63,54.0
2,8,64,54.0
2,8,65,54.0
2,8,66,54.0
2,8,67,54.0
2,8,68,54.0
2,8,69,54.0
2,8,70,54.0
2,8,71,54.0
2,8,72,54.0
2,8,73,54.0
2,8,74,54.0
2,8,75,54.0
2,8,76,54.0
2,8,77,54.0
2,8,78,54.0
2,8,79,54.0
2,8,80,54.0
2,8,81,54.0
2,8,82,54.0
2,8,83,54.0
2,8,84,54.0
2,8,85,54.0
2,8,86,-0.0
2,8,87,-0.0
2,8,88,-0.0
2,8,89,-0.0
2,8,90,-0.0
2,8,91,-0.0
2,9,1,-0.0
2,9,2,-0.0
2,9,3,-0.0
2,9,4,-0.0
2,9,5,-0.0
2,9,6,-0.0
2,9,7,-0.0
2,9,8,-0.0
2,9,9,-0.0
2,9,10,-0.0
2,9,11,-0.0
2,9,12,-0.0
2,9,13,-0.0
2,9,14,-0.0
2,9,15,-0.0
2,9,16,-0.0
2,9,17,-0.0
2,9,18,-0.0
2,9,19,-0.0
2,9,20,-0.0
2,9,21,20.0
2,9,22,21.0
2,9,23,22.0
2,9,24,23.0
2,9,25,24.0
2,9,26,25.0
2,9,27,26.0
2,9,28,27.0
2,9,29,28.0
2,9,30,29.0
2,9,31,30.0
2,9,32,31.0
2,9,33,32.0
2,9,34,33.0
2,9,35,34.0
2,9,36,35.0
2,9,37,36.0
2,9,38,37.0
2,9,39,38.0
2,9,40,39.0
2,9,41,40.0
2,9,42,41.0
2,9,43,42.0
2,9,44,43.0
2,9,45,44.0
2,9,46,45.0
2,9,47,46.0
2,9,48,47.0
2,9,49,48.0
2,9,50,49.0
2,9,51,50.0
2,9,52,51.0
2,9,53,52.0
2,9,54,53.0
2,9,55,54.0
2,9,56,55.0
2,9,57,56.0
2,9,58,57.0
2,9,59,58.0
2,9,60,59.0
2,9,61,60.0
2,9,62,61.0
2,9,63,62.0
2,9,64,63.0
2,9,65,64.0
2,9,66,64.0
2,9,67,64.0
2,9,68,64.0
2,9,69,64.0
2,9,70,64.0
2,9,71,64.0
2,9,72,64.0
2,9,73,64.0
2,9,74,64.0
2,9,75,64.0
2,9,76,64.0
2,9,77,64.0
2,9,78,64.0
2,9,79,64.0
2,9,80,64.0
2,9,81,64.0
2,9,82,64.0
2,9,83,64.0
2,9,84,64.0
2,9,85,64.0
2,9,86,-0.0
2,9,87,-0.0
2,9,88,-0.0
2,9,89,-0.0
2,9,90,-0.0
2,9,91,-0.0
3,1,1,-0.0
3,1,2,-0.0
3,1,3,-0.0
3,1,4,-0.0
3,1,5,-0.0
3,1,6,-0.0
3,1,7,-0.0
3,1,8,-0.0
3,1,9,-0.0
3,1,10,9.0
3,1,11,10.0
3,1,12,11.0
3,1,13,12.0
3,1,14,13.0
3,1,15,14.0
3,1,16,15.0
3,1,17,16.0
3,1,18,17.0
3,1,19,18.0
3,1,20,19.0
3,1,21,20.0
3,1,22,21.0
3,1,23,22.0
3,1,24,23.0
3,1,25,24.0
3,1,26,25.0
3,1,27,26.0
3,1,28,27.0
3,1,29,28.0
3,1,30,29.0
3,1,31,30.0
3,1,32,31.0
3,1,33,32.0
3,1,34,33.0
3,1,35,34.0
3,1,36,35.0
3,1,37,36.0
3,1,38,37.0
3,1,39,38.0
3,1,40,39.0
3,1,41,40.0
3,1,42,41.0
3,1,43,42.0
3,1,44,43.0
3,1,45,44.0
3,1,46,45.0
3,1,47,46.0
3,1,48,47.0
3,1,49,48.0
3,1,50,49.0
3,1,51,50.0
3,1,52,51.0
3,1,53,52.0
3,1,54,53.0
3,1,55,54.0
3,1,56,55.0
3,1,57,56.0
3,1,58,57.0
3,1,59,58.0
3,1,60,59.0
3,1,61,60.0
3,1,62,61.0
3,1,63,-0.0
3,1,64,-0.0
3,1,65,-0.0
3,1,66,-0.0
3,1,67,-0.0
3,1,68,-0.0
3,1,69,-0.0
3,1,70,-0.0
3,1,71,-0.0
3,1,72,-0.0
3,1,73,-0.0
3,1,74,-0.0
3,1,75,-0.0
3,1,76,-0.0
3,1,77,-0.0
3,1,78,-0.0
3,1,79,-0.0
3,1,80,-0.0
3,1,81,-0.0
3,1,82,-0.0
3,1,83,-0.0
3,1,84,-0.0
3,1,85,-0.0
3,1,86,-0.0
3,10,1,-0.0
3,10,2,-0.0
3,10,3,-0.0
3,10,4,-0.0
3,10,5,-0.0
3,10,6,5.0
3,10,7,6.0
3,10,8,7.0
3,10,9,8.0
3,10,10,9.0
3,10,11,10.0
3,10,12,11.0
3,10,13,12.0
3,10,14,13.0
3,10,15,14.0
3,10,16,15.0
3,10,17,16.0
3,10,18,17.0
3,10,19,18.0
3,10,20,19.0
3,10,21,20.0
3,10,22,21.0
3,10,23,22.0
3,10,24,23.0
3,10,25,24.0
3,10,26,25.0
3,10,27,26.0
3,10,28,27.0
3,10,29,28.0
3,10,30,28.0
3,10,31,28.0
3,10,32,28.0
3,10,33,28.0
3,10,34,28.0
3,10,35,28.0
3,10,36,28.0
3,10,37,28.0
3,10,38,28.0
3,10,39,28.0
3,10,40,28.0
3,10,41,28.0
3,10,42,28.0
3,10,43,28.0
3,10,44,28.0
3,10,45,28.0
3,10,46,28.0
3,10,47,28.0
3,10,48,28.0
3,10,49,28.0
3,10,50,28.0
3,10,51,28.0
3,10,52,28.0
3,10,53,28.0
3,10,54,28.0
3,10,55,28.0
3,10,56,28.0
3,10,57,28.0
3,10,58,28.0
3,10,59,28.0
3,10,60,28.0
3,10,61,28.0
3,10,62,28.0
3,10,63,28.0
3,10,64,28.0
3,10,65,28.0
3,10,66,28.0
3,10,67,28.0
3,10,68,28.0
3,10,69,-0.0
3,10,70,-0.0
3,10,71,-0.0
3,10,72,-0.0
3,10,73,-0.0
3,10,74,-0.0
3,10,75,-0.0
3,10,76,-0.0
3,10,77,-0.0
3,10,78,-0.0
3,10,79,-0.0
3,10,80,-0.0
3,10,81,-0.0
3,10,82,-0.0
3,10,83,-0.0
3,10,84,-0.0
3,10,85,-0.0
3,10,86,-0.0
3,11,1,-0.0
3,11,2,-0.0
3,11,3,-0.0
3,11,4,-0.0
3,11,5,-0.0
3,11,6,5.0
3,11,7,6.0
3,11,8,7.0
3,11,9,8.0
3,11,10,9.0
3,11,11,10.0
3,11,12,11.0
3,11,13,12.0
3,11,14,13.0
3,11,15,14.0
3,11,16,15.0
3,11,17,16.0
3,11,18,17.0
3,11,19,18.0
3,11,20,19.0
3,11,21,20.0
3,11,22,21.0
3,11,23,22.0
3,11,24,22.0
3,11,25,22.0
3,11,26,22.0
3,11,27,22.0
3,11,28,22.0
3,11,29,22.0
3,11,30,22.0
3,11,31,22.0
3,11,32,22.0
3,11,33,22.0
3,11,34,22.0
3,11,35,22.0
3,11,36,22.0
3,11,37,22.0
3,11,38,22.0
3,11,39,22.0
3,11,40,22.0
3,11,41,22.0
3,11,42,22.0
3,11,43,22.0
3,11,44,22.0
3,11,45,22.0
3,11,46,22.0
3,11,47,22.0
3,11,48,22.0
3,11,49,22.0
3,11,50,22.0
3,11,51,22.0
3,11,52,22.0
3,11,53,22.0
3,11,54,22.0
3,11,55,22.0
3,11,56,22.0
3,11,57,22.0
3,11,58,22.0
3,11,59,22.0
3,11,60,22.0
3,11,61,22.0
3,11,62,22.0
3,11,63,22.0
3,11,64,22.0
3,11,65,22.0
3,11,66,22.0
3,11,67,22.0
3,11,68,22.0
3,11,69,-0.0
3,11,70,-0.0
3,11,71,-0.0
3,11,72,-0.0
3,11,73,-0.0
3,11,74,-0.0
3,11,75,-0.0
3,11,76,-0.0
3,11,77,-0.0
3,11,78,-0.0
3,11,79,-0.0
3,11,80,-0.0
3,11,81,-0.0
3,11,82,-0.0
3,11,83,-0.0
3,11,84,-0.0
3,11,85,-0.0
3,11,86,-0.0
3,12,1,-0.0
3,12,2,-0.0
3,12,3,-0.0
3,12,4,-0.0
3,12,5,-0.0
3,12,6,5.0
3,12,7,6.0
3,12,8,7.0
3,12,9,8.0
3,12,10,9.0
3,12,11,10.0
3,12,12,11.0
3,12,13,12.0
3,12,14,13.0
3,12,15,14.0
3,12,16,15.0
3,12,17,16.0
3,12,18,17.0
3,12,19,18.0
3,12,20,19.0
3,12,21,20.0
3,12,22,21.0
3,12,23,22.0
3,12,24,23.0
3,12,25,24.0
3,12,26,25.0
3,12,27,26.0
3,12,28,27.0
3,12,29,28.0
3,12,30,29.0
3,12,31,30.0
3,12,32,31.0
3,12,33,32.0
3,12,34,33.0
3,12,35,34.0
3,12,36,35.0
3,12,37,36.0
3,12,38,37.0
3,12,39,38.0
3,12,40,39.0
3,12,41,40.0
3,12,42,41.0
3,12,43,42.0
3,12,44,43.0
3,12,45,44.0
3,12,46,45.0
3,12,47,45.0
3,12,48,45.0
3,12,49,45.0
3,12,50,45.0
3,12,51,45.0
3,12,52,45.0
3,12,53,45.0
3,12,54,45.0
3,12,55,45.0
3,12,56,45.0
3,12,57,45.0
3,12,58,45.0
3,12,59,45.0
3,12,60,45.0
3,12,61,45.0
3,12,62,45.0
3,12,63,45.0
3,12,64,45.0
3,12,65,45.0
3,12,66,45.0
3,12,67,45.0
3,12,68,45.0
3,12,69,-0.0
3,12,70,-0.0
3,12,71,-0.0
3,12,72,-0.0
3,12,73,-0.0
3,12,74,-0.0
3,12,75,-0.0
3,12,76,-0.0
3,12,77,-0.0
3,12,78,-0.0
3,12,79,-0.0
3,12,80,-0.0
3,12,81,-0.0
3,12,82,-0.0
3,12,83,-0.0
3,12,84,-0.0
3,12,85,-0.0
3,12,86,-0.0
3,13,1,-0.0
3,13,2,-0.0
3,13,3,-0.0
3,13,4,-0.0
3,13,5,-0.0
3,13,6,-0.0
3,13,7,-0.0
3,13,8,-0.0
3,13,9,-0.0
3,13,10,-0.0
3,13,11,-0.0
3,13,12,-0.0
3,13,13,-0.0
3,13,14,-0.0
3,13,15,-0.0
3,13,16,-0.0
3,13,17,-0.0
3,13,18,-0.0
3,13,19,18.0
3,13,20,19.0
3,13,21,20.0
3,13,22,21.0
3,13,23,22.0
3,13,24,23.0
3,13,25,24.0
3,13,26,25.0
3,13,27,26.0
3,13,28,27.0
3,13,29,28.0
3,13,30,28.0
3,13,31,28.0
3,13,32,28.0
3,13,33,28.0
3,13,34,28.0
3,13,35,28.0
3,13,36,28.0
3,13,37,28.0
3,13,38,28.0
3,13,39,28.0
3,13,40,28.0
3,13,41,28.0
3,13,42,28.0
3,13,43,28.0
3,13,44,28.0
3,13,45,28.0
3,13,46,28.0
3,13,47,28.0
3,13,48,28.0
3,13,49,28.0
3,13,50,28.0
3,13,51,28.0
3,13,52,28.0
3,13,53,28.0
3,13,54,28.0
3,13,55,28.0
3,13,56,28.0
3,13,57,28.0
3,13,58,28.0
3,13,59,28.0
3,13,60,28.0
3,13,61,28.0
3,13,62,28.0
3,13,63,28.0
3,13,64,28.0
3,13,65,28.0
3,13,66,28.0
3,13,67,28.0
3,13,68,28.0
3,13,69,28.0
3,13,70,28.0
3,13,71,28.0
3,13,72,28.0
3,13,73,28.0
3,13,74,28.0
3,13,75,28.0
3,13,76,28.0
3,13,77,28.0
3,13,78,28.0
3,13,79,28.0
3,13,80,28.0
3,13,81,28.0
3,13,82,-0.0
3,13,83,-0.0
3,13,84,-0.0
3,13,85,-0.0
3,13,86,-0.0
3,14,1,-0.0
3,14,2,-0.0
3,14,3,-0.0
3,14,4,-0.0
3,14,5,-0.0
3,14,6,-0.0
3,14,7,-0.0
3,14,8,-0.0
3,14,9,-0.0
3,14,10,-0.0
3,14,11,-0.0
3,14,12,-0.0
3,14,13,-0.0
3,14,14,-0.0
3,14,15,-0.0
3,14,16,-0.0
3,14,17,-0.0
3,14,18,-0.0
3,14,19,18.0
3,14,20,19.0
3,14,21,20.0
3,14,22,21.0
3,14,23,22.0
3,14,24,23.0
3,14,25,24.0
3,14,26,24.0
3,14,27,24.0
3,14,28,24.0
3,14,29,24.0
3,14,30,24.0
3,14,31,24.0
3,14,32,24.0
3,14,33,24.0
3,14,34,24.0
3,14,35,24.0
3,14,36,24.0
3,14,37,24.0
3,14,38,24.0
3,14,39,24.0
3,14,40,24.0
3,14,41,24.0
3,14,42,24.0
3,14,43,24.0
3,14,44,24.0
3,14,45,24.0
3,14,46,24.0
3,14,47,24.0
3,14,48,24.0
3,14,49,24.0
3,14,50,24.0
3,14,51,24.0
3,14,52,24.0
3,14,53,24.0
3,14,54,24.0
3,14,55,24.0
3,14,56,24.0
3,14,57,24.0
3,14,58,24.0
3,14,59,24.0
3,14,60,24.0
3,14,61,24.0
3,14,62,24.0
3,14,63,24.0
3,14,64,24.0
3,14,65,24.0
3,14,66,24.0
3,14,67,24.0
3,14,68,24.0
3,14,69,24.0
3,14,70,24.0
3,14,71,24.0
3,14,72,24.0
3,14,73,24.0
3,14,74,24.0
3,14,75,24.0
3,14,76,24.0
3,14,77,24.0
3,14,78,24.0
3,14,79,24.0
3,14,80,24.0
3,14,81,24.0
3,14,82,-0.0
3,14,83,-0.0
3,14,84,-0.0
3,14,85,-0.0
3,14,86,-0.0
3,15,1,-0.0
3,15,2,-0.0
3,15,3,-0.0
3,15,4,-0.0
3,15,5,-0.0
3,15,6,5.0
3,15,7,6.0
3,15,8,7.0
3,15,9,8.0
3,15,10,9.0
3,15,11,10.0
3,15,12,11.0
3,15,13,12.0
3,15,14,13.0
3,15,15,14.0
3,15,16,15.0
3,15,17,16.0
3,15,18,17.0
3,15,19,18.0
3,15,20,19.0
3,15,21,20.0
3,15,22,21.0
3,15,23,22.0
3,15,24,23.0
3,15,25,24.0
3,15,26,25.0
3,15,27,26.0
3,15,28,26.0
3,15,29,26.0
3,15,30,26.0
3,15,31,26.0
3,15,32,26.0
3,15,33,26.0
3,15,34,26.0
3,15,35,26.0
3,15,36,26.0
3,15,37,26.0
3,15,38,26.0
3,15,39,26.0
3,15,40,26.0
3,15,41,26.0
3,15,42,26.0
3,15,43,26.0
3,15,44,26.0
3,15,45,26.0
3,15,46,26.0
3,15,47,26.0
3,15,48,26.0
3,15,49,26.0
3,15,50,26.0
3,15,51,26.0
3,15,52,26.0
3,15,53,26.0
3,15,54,26.0
3,15,55,26.0
3,15,56,26.0
3,15,57,26.0
3,15,58,26.0
3,15,59,26.0
3,15,60,26.0
3,15,61,26.0
3,15,62,26.0
3,15,63,26.0
3,15,64,26.0
3,15,65,26.0
3,15,66,26.0
3,15,67,26.0
3,15,68,26.0
3,15,69,-0.0
3,15,70,-0.0
3,15,71,-0.0
3,15,72,-0.0
3,15,73,-0.0
3,15,74,-0.0
3,15,75,-0.0
3,15,76,-0.0
3,15,77,-0.0
3,15,78,-0.0
3,15,79,-0.0
3,15,80,-0.0
3,15,81,-0.0
3,15,82,-0.0
3,15,83,-0.0
3,15,84,-0.0
3,15,85,-0.0
3,15,86,-0.0
3,16,1,-0.0
3,16,2,-0.0
3,16,3,-0.0
3,16,4,-0.0
3,16,5,-0.0
3,16,6,5.0
3,16,7,6.0
3,16,8,7.0
3,16,9,8.0
3,16,10,9.0
3,16,11,10.0
3,16,12,11.0
3,16,13,12.0
3,16,14,13.0
3,16,15,14.0
3,16,16,15.0
3,16,17,16.0
3,16,18,17.0
3,16,19,18.0
3,16,20,19.0
3,16,21,20.0
3,16,22,21.0
3,16,23,22.0
3,16,24,23.0
3,16,25,24.0
3,16,26,25.0
3,16,27,26.0
3,16,28,27.0
3,16,29,28.0
3,16,30,29.0
3,16,31,30.0
3,16,32,31.0
3,16,33,32.0
3,16,34,33.0
3,16,35,34.0
3,16,36,35.0
3,16,37,36.0
3,16,38,37.0
3,16,39,38.0
3,16,40,39.0
3,16,41,40.0
3,16,42,41.0
3,16,43,42.0
3,16,44,42.0
3,16,45,42.0
3,16,46,42.0
3,16,47,42.0
3,16,48,42.0
3,16,49,42.0
3,16,50,42.0
3,16,51,42.0
3,16,52,42.0
3,16,53,42.0
3,16,54,42.0
3,16,55,42.0
3,16,56,42.0
3,16,57,42.0
3,16,58,42.0
3,16,59,42.0
3,16,60,42.0
3,16,61,42.0
3,16,62,42.0
3,16,63,42.0
3,16,64,42.0
3,16,65,42.0
3,16,66,42.0
3,16,67,42.0
3,16,68,42.0
3,16,69,-0.0
3,16,70,-0.0
3,16,71,-0.0
3,16,72,-0.0
3,16,73,-0.0
3,16,74,-0.0
3,16,75,-0.0
3,16,76,-0.0
3,16,77,-0.0
3,16,78,-0.0
3,16,79,-0.0
3,16,80,-0.0
3,16,81,-0.0
3,16,82,-0.0
3,16,83,-0.0
3,16,84,-0.0
3,16,85,-0.0
3,16,86,-0.0
3,17,1,-0.0
3,17,2,-0.0
3,17,3,-0.0
3,17,4,-0.0
3,17,5,-0.0
3,17,6,5.0
3,17,7,6.0
3,17,8,7.0
3,17,9,8.0
3,17,10,9.0
3,17,11,10.0
3,17,12,11.0
3,17,13,12.0
3,17,14,13.0
3,17,15,14.0
3,17,16,15.0
3,17,17,16.0
3,17,18,17.0
3,17,19,18.0
3,17,20,19.0
3,17,21,20.0
3,17,22,21.0
3,17,23,22.0
3,17,24,23.0
3,17,25,23.0
3,17,26,23.0
3,17,27,23.0
3,17,28,23.0
3,17,29,23.0
3,17,30,23.0
3,17,31,23.0
3,17,32,23.0
3,17,33,23.0
3,17,34,23.0
3,17,35,23.0
3,17,36,23.0
3,17,37,23.0
3,17,38,23.0
3,17,39,23.0
3,17,40,23.0
3,17,41,23.0
3,17,42,23.0
3,17,43,23.0
3,17,44,23.0
3,17,45,23.0
3,17,46,23.0
3,17,47,23.0
3,17,48,23.0
3,17,49,23.0
3,17,50,23.0
3,17,51,23.0
3,17,52,23.0
3,17,53,23.0
3,17,54,23.0
3,17,55,23.0
3,17,56,23.0
3,17,57,23.0
3,17,58,23.0
3,17,59,23.0
3,17,60,23.0
3,17,61,23.0
3,17,62,23.0
3,17,63,23.0
3,17,64,23.0
3,17,65,23.0
3,17,66,23.0
3,17,67,23.0
3,17,68,23.0
3,17,69,-0.0
3,17,70,-0.0
3,17,71,-0.0
3,17,72,-0.0
3,17,73,-0.0
3,17,74,-0.0
3,17,75,-0.0
3,17,76,-0.0
3,17,77,-0.0
3,17,78,-0.0
3,17,79,-0.0
3,17,80,-0.0
3,17,81,-0.0
3,17,82,-0.0
3,17,83,-0.0
3,17,84,-0.0
3,17,85,-0.0
3,17,86,-0.0
3,18,1,-0.0
3,18,2,-0.0
3,18,3,-0.0
3,18,4,-0.0
3,18,5,-0.0
3,18,6,5.0
3,18,7,6.0
3,18,8,7.0
3,18,9,8.0
3,18,10,9.0
3,18,11,10.0
3,18,12,11.0
3,18,13,12.0
3,18,14,13.0
3,18,15,14.0
3,18,16,15.0
3,18,17,16.0
3,18,18,17.0
3,18,19,18.0
3,18,20,19.0
3,18,21,20.0
3,18,22,21.0
3,18,23,22.0
3,18,24,23.0
3,18,25,24.0
3,18,26,25.0
3,18,27,26.0
3,18,28,27.0
3,18,29,27.0
3,18,30,27.0
3,18,31,27.0
3,18,32,27.0
3,18,33,27.0
3,18,34,27.0
3,18,35,27.0
3,18,36,27.0
3,18,37,27.0
3,18,38,27.0
3,18,39,27.0
3,18,40,27.0
3,18,41,27.0
3,18,42,27.0
3,18,43,27.0
3,18,44,27.0
3,18,45,27.0
3,18,46,27.0
3,18,47,27.0
3,18,48,27.0
3,18,49,27.0
3,18,50,27.0
3,18,51,27.0
3,18,52,27.0
3,18,53,27.0
3,18,54,27.0
3,18,55,27.0
3,18,56,27.0
3,18,57,27.0
3,18,58,27.0
3,18,59,27.0
3,18,60,27.0
3,18,61,27.0
3,18,62,27.0
3,18,63,27.0
3,18,64,27.0
3,18,65,27.0
3,18,66,27.0
3,18,67,27.0
3,18,68,27.0
3,18,69,-0.0
3,18,70,-0.0
3,18,71,-0.0
3,18,72,-0.0
3,18,73,-0.0
3,18,74,-0.0
3,18,75,-0.0
3,18,76,-0.0
3,18,77,-0.0
3,18,78,-0.0
3,18,79,-0.0
3,18,80,-0.0
3,18,81,-0.0
3,18,82,-0.0
3,18,83,-0.0
3,18,84,-0.0
3,18,85,-0.0
3,18,86,-0.0
3,19,1,-0.0
3,19,2,-0.0
3,19,3,-0.0
3,19,4,-0.0
3,19,5,-0.0
3,19,6,5.0
3,19,7,6.0
3,19,8,7.0
3,19,9,8.0
3,19,10,9.0
3,19,11,10.0
3,19,12,11.0
