,obj,time,mip_gap,agent_ub,ind_ub,capacity_value,income_ub
0,361766.9959661398,0.0018262,,745497.3788638108,236025.0,593658.0584633786,551205.0
1,386262.7610193179,0.0012855000000016048,,691510.0781171147,236025.0,490807.33409753727,551205.0
2,382500.6919612477,0.001632000000000744,,446913.21770466823,236025.0,479214.69440464897,551205.0
3,420363.37199290306,0.0014018000000000086,,466041.6723303552,236025.0,482477.777032556,551205.0
4,457411.4740966697,0.0011708000000005825,,535485.3691231982,236025.0,518052.3371896461,551205.0
5,394416.4672102115,0.0017385000000000872,,511394.8060609272,236025.0,498073.40961644915,551205.0
6,308441.79624890944,0.0029038999999997372,,457266.3997871235,236025.0,493439.1406107082,551205.0
7,449438.21104395716,0.0011361000000000843,,514091.8171596147,236025.0,527717.9307287326,551205.0
8,433537.8757595166,0.0013476000000007815,,640198.8465730083,236025.0,546245.4950369966,551205.0
9,432040.86568012094,0.0017471000000011117,,618984.0707591822,236025.0,546371.279174078,551205.0
