,obj,time,mip_gap,agent_ub,ind_ub,capacity_value,income_ub
0,415398.17354990717,0.926613699999999,0.02758001566790191,975030.3646913248,78675.0,656060.0679503232,519735.0
1,415115.8101661907,0.9274915999999997,0.004109407772046094,935364.0945747787,78675.0,594357.0075658096,519735.0
2,402324.04240191996,0.9614613999999992,0.021322168600081473,778790.4852611173,78675.0,588873.6640480774,519735.0
3,322420.8869651782,1.0123245,0.04607350221105458,644343.3653219508,78675.0,516236.8336293183,519735.0
4,334852.6314940683,0.8549240000000005,0.0,779626.0273073711,78675.0,567784.5825627593,519735.0
5,313728.64190810267,0.8571761000000002,0.0,893023.7444728677,78675.0,667324.5860553841,519735.0
6,305157.3366950098,0.9018464000000002,0.041284544856330624,834767.6423051613,78675.0,595507.6987139769,519735.0
7,345979.4018290444,0.9203840000000021,0.0,747637.5260424537,78675.0,538704.290791893,519735.0
8,401700.2340336413,0.9805552999999989,0.0,692004.8336830493,78675.0,525264.5591175648,519735.0
9,383355.2020158907,1.004659199999999,0.0036469157998481644,952592.7763266383,78675.0,512643.46793370583,519735.0
