,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1,18.0,18.0,18.0,18.0,18.0,24.0,24.0,18.0,18.0,18.0,18.0,18.0,18.76624799304469,0.0
2,13.499999999999998,13.499999999999998,13.499999999999998,12.243317942905417,12.243317942905417,2.8057572321021262,4.906189289196712,4.906189289196713,4.906189289196713,0.0,4.062439289196714,13.499999999999998,18.000000000000004,13.59297180651465
3,6.187500000000001,1.0694281072066947,1.0694281072066947,1.0694281072066947,1.0694281072066947,0.0,1.9076312603108418,1.9076312603108407,1.9076312603108407,1.9076312603108407,0.0,6.187500000000001,7.874999999999999,4.345443807111939
4,3.75,3.75,3.75,3.75,3.75,0.0,3.75,3.75,3.75,0.0,0.0,3.75,4.5,1.9998976967042905
