0,1,2
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0001870748299319728
0.0,0.0,8.503401360544217e-05
0.0,0.0,0.0
0.0,0.0,0.00019557823129251698
0.0,0.0,0.0
0.0,0.0,7.653061224489797e-05
0.0,0.0,4.2517006802721085e-05
0.0,0.0,8.503401360544217e-06
0.0,0.0,0.0
0.0,0.0,0.0002210884353741497
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,2.5510204081632654e-05
0.0,0.0,0.00011054421768707482
0.0,0.0,0.00020408163265306123
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
