,obj,time,mip_gap,agent_ub,ind_ub,capacity_value,income_ub
0,334036.32931741874,0.0018482999999998029,,926573.4623540493,78675.0,589204.5692729693,519735.0
1,408680.4558823497,0.0014053000000000537,,870763.3121462313,78675.0,469373.5132829487,519735.0
2,372038.4523448192,0.0014884000000003894,,571749.1736069517,78675.0,448396.59612888284,519735.0
3,446557.8128592343,0.0014108000000003784,,590593.9330707592,78675.0,452718.5567558686,519735.0
4,467977.807136858,0.0018861000000001127,,653080.4692263237,78675.0,494986.7886536574,519735.0
5,339758.0426223885,0.001745600000000458,,635136.7175408694,78675.0,472201.7977117107,519735.0
6,239564.1223935928,0.0013158999999998144,,571274.4181351194,78675.0,464065.43143324665,519735.0
7,514215.79113603604,0.0011137000000003283,,650300.306206729,78675.0,506428.23279510305,519735.0
8,469809.52825933596,0.0015140000000002374,,772079.961285298,78675.0,529698.69606141,519735.0
9,391282.0861753909,0.0018421000000001797,,750059.8294263879,78675.0,528792.1634057065,519735.0
