,obj,time,agent_ub,ind_ub,capacity_value,income_ub
0,336261.0435402484,1.1515595999999988,532527.9558776391,78675.0,429256.9373840274,519735.0
1,302738.53483587236,1.0770200999999986,410027.4482596144,78675.0,431551.2899012283,519735.0
2,324208.22429209447,0.9978247000000025,457704.99881854333,78675.0,452218.72606402787,519735.0
3,405766.76162507595,1.0221756999999982,498496.9630537519,78675.0,485030.9790728571,519735.0
4,260382.92764372667,0.9853966000000014,501416.67890072346,78675.0,494458.94629234576,519735.0
