,obj,time,mip_gap,agent_ub,ind_ub,capacity_value,income_ub
0,393953.080680968,0.0014362000000001096,,532527.9558776391,236025.0,457327.88500145765,551205.0
1,348146.80069955124,0.0012859999999998983,,410027.4482596144,236025.0,465087.54856463417,551205.0
2,355259.8148084227,0.002481700000000142,,457704.99881854333,236025.0,480830.6387506184,551205.0
3,418780.45502444694,0.0009364000000000594,,498496.9630537519,236025.0,507744.85918594344,551205.0
4,362999.0460493432,0.0014897999999998746,,501416.67890072346,236025.0,515747.08211016346,551205.0
