room,time,demand_ID,rev
1,3,39,24.00000000000033
1,3,40,24.00000000000033
1,3,41,23.99999999999985
1,4,1,0.0
1,4,2,1.0
1,4,3,2.0
1,4,4,3.0
1,4,5,4.0
1,4,6,5.0
1,4,7,6.0
1,4,8,7.0
1,4,9,8.0
1,4,10,9.0
1,4,11,10.0
1,4,12,11.0
1,4,13,12.0
1,4,14,13.0
1,4,15,14.0
1,4,16,15.0
1,4,17,16.0
1,4,18,17.0
1,4,19,18.0
1,4,20,19.0
1,4,21,20.0
1,4,22,21.0
1,4,23,22.0
1,4,24,23.0
1,4,25,24.0
1,4,26,24.0
1,4,27,24.0
1,4,28,24.0
1,4,29,24.0
1,4,30,23.99999999999982
1,4,31,24.0
1,4,32,24.0
1,4,33,24.0
1,4,34,24.0
1,4,35,24.0
1,4,36,24.00000000000033
1,4,37,23.999999999999854
1,4,38,24.00000000000033
1,4,39,23.99999999999985
1,4,40,23.999999999999858
1,4,41,24.00000000000033
1,5,1,0.0
1,5,2,1.0
1,5,3,2.0
1,5,4,3.0
1,5,5,4.0
1,5,6,5.0
1,5,7,6.0
1,5,8,7.0
1,5,9,8.0
1,5,10,8.0
1,5,11,8.00000000000088
1,5,12,8.00000000000088
1,5,13,8.00000000000088
1,5,14,8.0
1,5,15,8.00000000000088
1,5,16,8.00000000000088
1,5,17,8.00000000000088
1,5,18,8.00000000000088
1,5,19,8.000000000000876
1,5,20,8.000000000000876
1,5,21,8.0
1,5,22,8.000000000000876
1,5,23,8.000000000000876
1,5,24,8.000000000000876
1,5,25,8.000000000000876
1,5,26,8.0
1,5,27,8.000000000000876
1,5,28,8.000000000000876
1,5,29,8.00000000000089
1,5,30,8.00000000000089
1,5,31,8.00000000000089
1,5,32,8.00000000000089
1,5,33,8.00000000000089
1,5,34,8.000000000000911
1,5,35,8.000000000000911
1,5,36,8.00000000000089
1,5,37,8.00000000000089
1,5,38,8.00000000000089
1,5,39,8.00000000000089
1,5,40,8.00000000000089
1,5,41,8.00000000000089
1,6,1,0.0
1,6,2,1.0
1,6,3,2.0
1,6,4,3.0
1,6,5,4.0
1,6,6,5.0
1,6,7,6.0
1,6,8,7.0
1,6,9,8.0
1,6,10,8.0
1,6,11,8.00000000000088
1,6,12,8.00000000000088
1,6,13,8.00000000000088
1,6,14,8.0
1,6,15,8.00000000000088
1,6,16,8.00000000000088
1,6,17,8.00000000000088
1,6,18,8.00000000000088
1,6,19,8.0
1,6,20,8.000000000000876
1,6,21,8.000000000000876
1,6,22,8.000000000000876
1,6,23,8.000000000000876
1,6,24,8.000000000000876
1,6,25,8.000000000000876
1,6,26,8.0
1,6,27,8.000000000000876
1,6,28,8.000000000000876
1,6,29,8.00000000000089
1,6,30,8.00000000000089
1,6,31,8.00000000000089
1,6,32,8.00000000000089
1,6,33,8.00000000000089
1,6,34,8.0
1,6,35,8.0
1,6,36,8.00000000000089
1,6,37,8.00000000000089
1,6,38,8.000000000000911
1,6,39,8.00000000000089
1,6,40,8.00000000000089
1,6,41,8.00000000000089
1,7,1,0.0
1,7,2,1.0
1,7,3,2.0
1,7,4,3.0
1,7,5,4.0
1,7,6,5.0
1,7,7,6.0
1,7,8,7.0
1,7,9,8.0
1,7,10,8.0
1,7,11,8.0
1,7,12,8.00000000000088
1,7,13,8.00000000000088
1,7,14,8.00000000000088
1,7,15,8.0
1,7,16,8.0
1,7,17,8.00000000000088
1,7,18,8.00000000000088
1,7,19,8.0
1,7,20,8.000000000000876
1,7,21,8.000000000000876
1,7,22,8.0
1,7,23,8.0
1,7,24,8.000000000000876
1,7,25,8.000000000000876
1,7,26,8.0
1,7,27,8.0
1,7,28,8.000000000000876
1,7,29,8.00000000000089
1,7,30,8.0
1,7,31,8.0
1,7,32,8.00000000000089
1,7,33,8.00000000000089
1,7,34,8.00000000000089
1,7,35,8.00000000000089
1,7,36,8.0
1,7,37,8.00000000000089
1,7,38,8.00000000000089
1,7,39,8.00000000000089
1,7,40,8.00000000000089
1,7,41,8.00000000000089
1,8,1,0.0
1,8,2,1.0
1,8,3,2.0
1,8,4,3.0
1,8,5,4.0
1,8,6,5.0
1,8,7,6.0
1,8,8,7.0
1,8,9,8.0
1,8,10,9.0
1,8,11,10.0
1,8,12,11.0
1,8,13,12.0
1,8,14,13.0
1,8,15,14.0
1,8,16,15.0
1,8,17,16.0
1,8,18,17.0
1,8,19,18.0
1,8,20,18.0
1,8,21,18.0
1,8,22,18.0
1,8,23,18.0
1,8,24,18.0
1,8,25,18.0
1,8,26,18.0
1,8,27,18.0
1,8,28,18.0
1,8,29,18.0
1,8,30,18.000000000000682
1,8,31,18.0
1,8,32,18.0
1,8,33,18.0
1,8,34,18.0
1,8,35,18.0
1,8,36,18.0
1,8,37,18.0
1,8,38,18.0
1,8,39,18.0
1,8,40,18.0
1,8,41,18.0
1,9,1,0.0
1,9,2,1.0
1,9,3,2.0
1,9,4,3.0
1,9,5,4.0
1,9,6,5.0
1,9,7,6.0
1,9,8,7.0
1,9,9,8.0
1,9,10,9.0
1,9,11,10.0
1,9,12,11.0
1,9,13,12.0
1,9,14,13.0
1,9,15,14.0
1,9,16,15.0
1,9,17,16.0
1,9,18,17.0
1,9,19,18.0
1,9,20,19.0
1,9,21,20.0
1,9,22,21.0
1,9,23,22.0
1,9,24,23.0
1,9,25,24.0
1,9,26,25.0
1,9,27,26.0
1,9,28,27.0
1,9,29,28.0
1,9,30,29.0
1,9,31,30.0
1,9,32,31.0
1,9,33,32.0
1,9,34,33.0
1,9,35,34.0
1,9,36,34.000000000000306
1,9,37,34.000000000000306
1,9,38,34.000000000000306
1,9,39,34.000000000000306
1,9,40,34.00000000000031
1,9,41,34.00000000000031
2,1,1,0.0
2,1,2,1.0
2,1,3,2.0
2,1,4,3.0
2,1,5,4.0
2,1,6,5.0
2,1,7,6.0
2,1,8,7.0
2,1,9,8.0
2,1,10,9.0
2,1,11,10.0
2,1,12,11.0
2,1,13,12.0
2,1,14,13.0
2,1,15,14.0
2,1,16,15.0
2,1,17,16.0
2,1,18,17.0
2,1,19,18.0
2,1,20,19.0
2,1,21,20.0
2,1,22,20.0
2,1,23,20.0
2,1,24,20.0
2,1,25,20.0
2,1,26,20.0
2,1,27,20.0
2,1,28,20.0
2,1,29,20.0
2,1,30,20.0
2,1,31,20.0
2,10,1,0.0
2,10,2,1.0
2,10,3,2.0
2,10,4,3.0
2,10,5,4.0
2,10,6,5.0
2,10,7,6.0
2,10,8,7.0
2,10,9,8.0
2,10,10,8.0
2,10,11,8.0
2,10,12,7.9999999999994165
2,10,13,8.0
2,10,14,8.0
2,10,15,7.9999999999994085
2,10,16,7.999999999999394
2,10,17,7.99999999999938
2,10,18,7.99999999999938
2,10,19,7.99999999999938
2,10,20,7.99999999999938
2,10,21,8.0
2,10,22,7.999999999999378
2,10,23,7.999999999999378
2,10,24,7.999999999999378
2,10,25,7.99999999999935
2,10,26,7.999999999999336
2,10,27,7.999999999999314
2,10,28,7.9999999999993285
2,10,29,7.9999999999993285
2,10,30,7.9999999999993
2,10,31,7.9999999999993
2,11,1,0.0
2,11,2,1.0
2,11,3,2.0
2,11,4,3.0
2,11,5,4.0
2,11,6,5.0
2,11,7,6.0
2,11,8,7.0
2,11,9,8.0
2,11,10,8.0
2,11,11,8.0
2,11,12,7.9999999999993525
2,11,13,7.999999999999367
2,11,14,7.999999999999367
2,11,15,7.999999999999366
2,11,16,7.999999999999366
2,11,17,7.999999999999366
2,11,18,7.999999999999366
2,11,19,7.999999999999366
2,11,20,7.999999999999366
2,11,21,7.999999999999364
2,11,22,7.99999999999935
2,11,23,7.99999999999935
2,11,24,7.999999999999336
2,11,25,7.999999999999336
2,11,26,7.999999999999336
2,11,27,7.999999999999321
2,11,28,7.999999999999321
2,11,29,7.999999999999321
2,11,30,7.999999999999321
2,11,31,7.999999999999314
2,12,1,0.0
2,12,2,1.0
2,12,3,2.0
2,12,4,3.0
2,12,5,4.0
2,12,6,5.0
2,12,7,6.0
2,12,8,7.0
2,12,9,8.0
2,12,10,8.0
2,12,11,7.9999999999988844
2,12,12,7.999999999998869
2,12,13,7.999999999998855
2,12,14,7.999999999998855
2,12,15,7.999999999998854
2,12,16,7.999999999998854
2,12,17,7.999999999998854
2,12,18,7.999999999998854
2,12,19,7.999999999998854
2,12,20,7.999999999998854
2,12,21,7.9999999999988525
2,12,22,7.9999999999988525
2,12,23,7.9999999999988525
2,12,24,7.999999999998824
2,12,25,7.999999999998819
2,12,26,8.0
2,12,27,7.999999999998803
2,12,28,7.999999999998803
2,12,29,7.999999999998803
2,12,30,7.999999999998803
2,12,31,7.999999999998803
2,13,1,0.0
2,13,2,1.0
2,13,3,2.0
2,13,4,3.0
2,13,5,4.0
2,13,6,5.0
2,13,7,6.0
2,13,8,7.0
2,13,9,8.0
2,13,10,8.0
2,13,11,7.9999999999988844
2,13,12,7.999999999998869
2,13,13,7.999999999998855
2,13,14,7.999999999998855
2,13,15,7.999999999998854
2,13,16,7.999999999998854
2,13,17,7.999999999998854
2,13,18,7.999999999998854
2,13,19,7.999999999998854
2,13,20,7.999999999998854
2,13,21,7.9999999999988525
2,13,22,7.9999999999988525
2,13,23,7.9999999999988525
2,13,24,7.999999999998824
2,13,25,8.0
2,13,26,7.999999999998824
2,13,27,7.999999999998803
2,13,28,7.999999999998803
2,13,29,7.999999999998803
2,13,30,7.999999999998803
2,13,31,8.0
2,14,1,0.0
2,14,2,1.0
2,14,3,2.0
2,14,4,3.0
2,14,5,4.0
2,14,6,5.0
2,14,7,6.0
2,14,8,7.0
2,14,9,8.0
2,14,10,8.0
2,14,11,7.9999999999988844
2,14,12,7.999999999998869
2,14,13,7.999999999998855
2,14,14,7.999999999998855
2,14,15,7.999999999998854
2,14,16,7.999999999998854
2,14,17,7.999999999998854
2,14,18,7.999999999998854
2,14,19,7.999999999998854
2,14,20,7.999999999998854
2,14,21,7.9999999999988525
2,14,22,7.9999999999988525
2,14,23,7.9999999999988525
2,14,24,7.999999999998824
2,14,25,7.999999999998824
2,14,26,7.999999999998824
2,14,27,7.999999999998803
2,14,28,7.999999999998803
2,14,29,7.999999999998803
2,14,30,8.0
2,14,31,7.999999999998803
2,2,1,0.0
2,2,2,1.0
2,2,3,2.0
2,2,4,3.0
2,2,5,4.0
2,2,6,5.0
2,2,7,6.0
2,2,8,7.0
2,2,9,8.0
2,2,10,9.0
2,2,11,10.0
2,2,12,11.0
2,2,13,12.0
2,2,14,13.0
2,2,15,14.0
2,2,16,15.0
2,2,17,16.0
2,2,18,16.000000000000135
2,2,19,16.000000000000128
2,2,20,16.0
2,2,21,16.0
2,2,22,16.0
2,2,23,16.0
2,2,24,16.0
2,2,25,16.0
2,2,26,16.0
2,2,27,16.0
2,2,28,16.0
2,2,29,16.0
2,2,30,16.0
2,2,31,16.0
2,3,1,0.0
2,3,2,1.0
2,3,3,2.0
2,3,4,3.0
2,3,5,4.0
2,3,6,5.0
2,3,7,6.0
2,3,8,7.0
2,3,9,8.0
2,3,10,9.0
2,3,11,10.0
2,3,12,11.0
2,3,13,11.0
2,3,14,11.0
2,3,15,11.0
2,3,16,11.000000000000156
2,3,17,11.0
2,3,18,10.999999999999998
2,3,19,11.0
2,3,20,10.999999999999991
2,3,21,10.999999999999991
2,3,22,10.999999999999991
2,3,23,11.0
2,3,24,11.0
2,3,25,10.999999999999988
2,3,26,10.999999999999988
2,3,27,10.99999999999998
2,3,28,11.0
2,3,29,10.99999999999998
2,3,30,10.99999999999998
2,3,31,10.99999999999998
2,4,1,0.0
2,4,2,1.0
2,4,3,2.0
2,4,4,3.0
2,4,5,4.0
2,4,6,5.0
2,4,7,6.0
2,4,8,7.0
2,4,9,8.0
2,4,10,9.0
2,4,11,10.0
2,4,12,11.0
2,4,13,11.0
2,4,14,11.0
2,4,15,11.0
2,4,16,11.0
2,4,17,11.0
2,4,18,10.999999999999998
2,4,19,10.999999999999991
2,4,20,10.999999999999991
2,4,21,10.999999999999991
2,4,22,10.999999999999991
2,4,23,11.0
2,4,24,11.0
2,4,25,10.999999999999988
2,4,26,10.999999999999988
2,4,27,10.99999999999998
2,4,28,11.0
2,4,29,10.99999999999998
2,4,30,10.99999999999998
2,4,31,10.99999999999998
2,5,1,0.0
2,5,2,1.0
2,5,3,2.0
2,5,4,3.0
2,5,5,4.0
2,5,6,5.0
2,5,7,6.0
2,5,8,7.0
2,5,9,7.0
2,5,10,7.0
2,5,11,6.999999999999637
2,5,12,7.0
2,5,13,6.99999999999963
2,5,14,6.999999999999629
2,5,15,6.999999999999629
2,5,16,6.999999999999629
2,5,17,6.999999999999629
2,5,18,6.999999999999629
2,5,19,6.999999999999629
2,5,20,7.0
2,5,21,6.999999999999627
2,5,22,6.999999999999627
2,5,23,6.999999999999627
2,5,24,6.999999999999613
2,5,25,6.99999999999962
2,5,26,6.9999999999995985
2,5,27,6.9999999999995985
2,5,28,6.9999999999995985
2,5,29,6.9999999999995985
2,5,30,6.9999999999995985
2,5,31,6.9999999999995985
2,6,1,0.0
2,6,2,1.0
2,6,3,2.0
2,6,4,3.0
2,6,5,4.0
2,6,6,5.0
2,6,7,6.0
2,6,8,7.0
2,6,9,7.0
2,6,10,7.0
2,6,11,7.0
2,6,12,6.999999999999637
2,6,13,6.99999999999963
2,6,14,6.999999999999629
2,6,15,6.999999999999629
2,6,16,6.999999999999629
2,6,17,6.999999999999629
2,6,18,6.999999999999629
2,6,19,6.999999999999629
2,6,20,6.999999999999627
2,6,21,6.999999999999627
2,6,22,6.999999999999627
2,6,23,7.0
2,6,24,6.999999999999613
2,6,25,6.99999999999962
2,6,26,7.0
2,6,27,6.9999999999995985
2,6,28,6.9999999999995985
2,6,29,7.0
2,6,30,6.9999999999995985
2,6,31,6.9999999999995985
2,7,1,0.0
2,7,2,1.0
2,7,3,2.0
2,7,4,3.0
2,7,5,4.0
2,7,6,5.0
2,7,7,6.0
2,7,8,7.0
2,7,9,7.0
2,7,10,7.0
2,7,11,7.0
2,7,12,6.999999999999637
2,7,13,6.99999999999963
2,7,14,6.999999999999629
2,7,15,6.999999999999629
2,7,16,6.999999999999629
2,7,17,6.999999999999629
2,7,18,6.999999999999629
2,7,19,6.999999999999629
2,7,20,7.0
2,7,21,7.0
2,7,22,6.999999999999627
2,7,23,7.0
2,7,24,6.999999999999613
2,7,25,6.99999999999962
2,7,26,7.0
2,7,27,6.9999999999995985
2,7,28,6.9999999999995985
2,7,29,7.0
2,7,30,6.9999999999995985
2,7,31,6.9999999999995985
2,8,1,0.0
2,8,2,1.0
2,8,3,2.0
2,8,4,3.0
2,8,5,4.0
2,8,6,5.0
2,8,7,6.0
2,8,8,7.0
2,8,9,8.0
2,8,10,9.0
2,8,11,10.0
2,8,12,11.0
2,8,13,11.0
2,8,14,11.0
2,8,15,11.0
2,8,16,11.0
2,8,17,10.99999999999958
2,8,18,10.999999999999565
2,8,19,10.999999999999572
2,8,20,11.0
2,8,21,10.999999999999579
2,8,22,10.999999999999579
2,8,23,10.999999999999579
2,8,24,11.0
2,8,25,10.999999999999577
2,8,26,11.0
2,8,27,10.999999999999577
2,8,28,10.999999999999577
2,8,29,10.999999999999577
2,8,30,10.999999999999556
2,8,31,10.999999999999556
2,9,1,0.0
2,9,2,1.0
2,9,3,2.0
2,9,4,3.0
2,9,5,4.0
2,9,6,5.0
2,9,7,6.0
2,9,8,7.0
2,9,9,8.0
2,9,10,9.0
2,9,11,10.0
2,9,12,11.0
2,9,13,12.0
2,9,14,13.0
2,9,15,14.0
2,9,16,15.0
2,9,17,16.0
2,9,18,15.999999999999687
2,9,19,16.0
2,9,20,16.0
2,9,21,15.999999999999687
2,9,22,15.999999999999666
2,9,23,15.999999999999664
2,9,24,15.999999999999664
2,9,25,15.999999999999664
2,9,26,15.999999999999664
2,9,27,15.999999999999664
2,9,28,15.999999999999657
2,9,29,15.999999999999662
2,9,30,15.999999999999662
2,9,31,15.999999999999662
3,1,1,0.0
3,1,2,1.0
3,1,3,2.0
3,1,4,3.0
3,1,5,4.0
3,1,6,5.0
3,1,7,6.0
3,1,8,7.0
3,1,9,7.000000000000012
3,1,10,7.000000000000012
3,1,11,7.000000000000017
3,1,12,7.000000000000017
3,1,13,7.0
3,1,14,7.0
3,1,15,7.0
3,1,16,7.000000000000018
3,10,1,0.0
3,10,2,1.0
3,10,3,2.0
3,10,4,3.0
3,10,5,4.0
3,10,6,5.0
3,10,7,6.0
3,10,8,7.0
3,10,9,8.0
3,10,10,9.0
3,10,11,10.0
3,10,12,10.0
3,10,13,10.0
3,10,14,10.0
3,10,15,10.0
3,10,16,10.0
3,11,1,0.0
3,11,2,1.0
3,11,3,2.0
3,11,4,3.0
3,11,5,4.0
3,11,6,5.0
3,11,7,6.0
3,11,8,7.0
3,11,9,8.0
3,11,10,9.0
3,11,11,10.0
3,11,12,10.0
3,11,13,10.0
3,11,14,10.0
3,11,15,10.0
3,11,16,10.0
3,12,1,0.0
3,12,2,1.0
3,12,3,2.0
3,12,4,3.0
3,12,5,4.0
3,12,6,5.0
3,12,7,6.0
3,12,8,7.0
3,12,9,8.0
3,12,10,9.0
3,12,11,10.0
3,12,12,10.0
3,12,13,10.0
3,12,14,10.0
3,12,15,10.0
3,12,16,10.0
3,13,1,0.0
3,13,2,1.0
3,13,3,2.0
3,13,4,3.0
3,13,5,4.0
3,13,6,5.0
3,13,7,6.0
3,13,8,7.0
3,13,9,8.0
3,13,10,9.0
3,13,11,9.0
3,13,12,9.0
3,13,13,9.0
3,13,14,9.0
3,13,15,9.0
3,13,16,9.0
3,14,1,0.0
3,14,2,1.0
3,14,3,2.0
3,14,4,3.0
3,14,5,4.0
3,14,6,5.0
3,14,7,6.0
3,14,8,7.0
3,14,9,8.0
3,14,10,9.0
3,14,11,9.0
3,14,12,9.0
3,14,13,9.0
3,14,14,9.0
3,14,15,9.0
3,14,16,9.0
3,2,1,0.0
3,2,2,1.0
3,2,3,2.0
3,2,4,3.0
3,2,5,4.0
3,2,6,5.0
3,2,7,5.9999999999999964
3,2,8,6.0
3,2,9,6.0
3,2,10,5.999999999999944
3,2,11,5.999999999999944
3,2,12,6.0
3,2,13,6.0
3,2,14,6.000000000000007
3,2,15,6.000000000000006
3,2,16,6.000000000000006
3,3,1,0.0
3,3,2,1.0
3,3,3,2.0
3,3,4,3.0
3,3,5,4.0
3,3,6,5.0
3,3,7,6.0
3,3,8,6.0
3,3,9,6.0
3,3,10,6.000000000000007
3,3,11,6.0
3,3,12,6.000000000000007
3,3,13,6.000000000000006
3,3,14,6.000000000000006
3,3,15,6.000000000000006
3,3,16,6.0
3,4,1,0.0
3,4,2,1.0
3,4,3,2.0
3,4,4,3.0
3,4,5,4.0
3,4,6,5.0
3,4,7,6.0
3,4,8,6.0
3,4,9,6.0
3,4,10,6.000000000000007
3,4,11,6.0
3,4,12,6.000000000000007
3,4,13,6.000000000000006
3,4,14,6.000000000000006
3,4,15,6.000000000000006
3,4,16,6.000000000000006
3,5,1,0.0
3,5,2,1.0
3,5,3,0.9999999999999929
3,5,4,1.0
3,5,5,1.0
3,5,6,1.0
3,5,7,1.0
3,5,8,1.0
3,5,9,1.0
3,5,10,1.0
3,5,11,1.0
3,5,12,1.0
3,5,13,1.0
3,5,14,1.0
3,5,15,1.0
3,5,16,1.0
3,6,1,0.0
3,6,2,1.0
3,6,3,0.9999999999999929
3,6,4,1.0
3,6,5,1.0
3,6,6,1.0
3,6,7,1.0
3,6,8,1.0
3,6,9,1.0
3,6,10,1.0
3,6,11,1.0
3,6,12,1.0
3,6,13,1.0
3,6,14,1.0
3,6,15,1.0
3,6,16,1.0
3,7,1,0.0
3,7,2,1.0
3,7,3,0.9999999999999929
3,7,4,1.0
3,7,5,1.0
3,7,6,1.0
3,7,7,1.0
3,7,8,1.0
3,7,9,1.0
3,7,10,1.0
3,7,11,1.0
3,7,12,1.0
3,7,13,1.0
3,7,14,1.0
3,7,15,1.0
3,7,16,1.0
3,8,1,0.0
3,8,2,1.0
3,8,3,2.0
3,8,4,2.0000000000000036
3,8,5,2.0
3,8,6,2.0
3,8,7,2.0
3,8,8,2.0000000000000036
3,8,9,2.0000000000000036
3,8,10,2.0
3,8,11,2.0
3,8,12,2.0000000000000036
3,8,13,2.0
3,8,14,2.0
3,8,15,2.0
3,8,16,2.0
3,9,1,0.0
3,9,2,1.0
3,9,3,2.0
3,9,4,2.0000000000000036
3,9,5,2.0
3,9,6,2.0
3,9,7,2.0
3,9,8,2.0000000000000036
3,9,9,2.0
3,9,10,2.0
