,obj,time,agent_ub,ind_ub,capacity_value,income_ub
0,392641.60501667974,3968.8762077,532527.9558776391,78675.0,429256.9373840274,519735.0
1,344513.3390388504,2367.6104767,410027.4482596144,78675.0,431551.2899012283,519735.0
2,332586.24423456925,207.38367409999955,457704.99881854333,78675.0,452218.72606402787,519735.0
3,395857.3102630768,17.430279600000176,498496.9630537519,78675.0,485030.9790728571,519735.0
4,304129.0270273385,507.4908056000004,501416.67890072346,78675.0,494458.94629234576,519735.0
