,obj,time,mip_gap,agent_ub,ind_ub,capacity_value,income_ub
0,370428.9746672549,0.0018508000000005964,,926573.4623540493,157350.0,590872.8746933037,535470.0
1,414759.0973251042,0.001689900000000577,,870763.3121462313,157350.0,477945.23808450834,535470.0
2,404582.5686286358,0.0014900000000004354,,571749.1736069517,157350.0,461779.9129108069,535470.0
3,457534.0495987384,0.0014189000000000007,,590593.9330707592,157350.0,465525.26954611565,535470.0
4,489001.62767991703,0.001333100000000087,,653080.4692263237,157350.0,504417.3044977119,535470.0
5,399568.8926263222,0.001758200000000265,,635136.7175408694,157350.0,483223.6082566277,535470.0
6,287944.4395173923,0.0022140999999997746,,571274.4181351194,157350.0,476571.20372209843,535470.0
7,534323.6407966615,0.001139499999999849,,650300.306206729,157350.0,515156.11310138635,535470.0
8,483783.427803162,0.0014209999999996725,,772079.961285298,157350.0,535866.0891459117,535470.0
9,441110.61969737685,0.0018679000000005885,,750059.8294263879,157350.0,535169.6241702157,535470.0
