,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1,11.999999999999998,11.999999999999998,11.999999999999998,11.999999999999998,11.999999999999998,11.999999999999993,11.999999999999993,11.999999999999998,11.999999999999998,11.999999999999998,11.999999999999998,11.999999999999998,12.27678571428571,12.27678571428571
2,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0
3,4.125,4.125,4.125,4.125,3.7058823529411797,3.70588235294118,3.70588235294118,3.7058823529411797,3.7058823529411797,4.125,4.125,4.125,4.125000000000001,4.125000000000001
4,2.5,2.5,2.5,2.5,1.3888888888888888,0.0,0.0,0.0,2.5,2.5,2.5,0.0,3.0000000000000004,3.0000000000000004
