,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1,11.999999999999998,11.999999999999998,11.999999999999998,11.999999999999998,11.999999999999998,11.999999999999993,11.999999999999993,11.999999999999998,0.0,0.0,8.285714285714286,11.999999999999998,16.0,4.196428571428567
2,9.0,9.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,9.0,9.0,12.000000000000002,12.000000000000002
3,4.125,4.125,4.125,4.125,4.125,4.352941176470591,0.0,0.0,0.0,0.0,2.705882352941181,4.125,5.249999999999999,5.249999999999999
4,2.5,2.5,2.5,2.5,2.5,3.0000000000000004,0.0,0.0,0.0,0.0,0.0,2.5,3.0000000000000004,0.0
