,obj,time,mip_gap,agent_ub,ind_ub,capacity_value,income_ub
0,495056.12558054656,0.0012761999999995055,,975030.3646913248,236025.0,650134.1057096286,551205.0
1,453909.67969562986,0.001427500000000137,,935364.0945747787,236025.0,596801.6898484579,551205.0
2,425729.760752716,0.001487799999999595,,778790.4852611173,236025.0,592496.8775446031,551205.0
3,417241.08443573624,0.0024284000000003303,,644343.3653219508,236025.0,531231.3300635305,551205.0
4,355994.0089302618,0.0010130000000003747,,779626.0273073711,236025.0,574354.9636045453,551205.0
5,402987.8141964016,0.001973099999999839,,893023.7444728677,236025.0,659191.6120827643,551205.0
6,397013.5001917856,0.0012863999999996878,,834767.6423051613,236025.0,598022.5740456998,551205.0
7,444018.970818093,0.0012854000000004362,,747637.5260424537,236025.0,549361.6341534025,551205.0
8,442055.5174590153,0.0011765999999999721,,692004.8336830493,236025.0,538335.063045275,551205.0
9,454252.966009912,0.002347599999999339,,952592.7763266383,236025.0,524004.89771931147,551205.0
