,obj,time,agent_ub,ind_ub,capacity_value,income_ub
0,458148.2512239614,95.63070280000102,801455.3630352754,236025.0,611681.8386713054,551205.0
1,419911.4847176478,52.79551240000001,880433.6866577836,236025.0,627419.8051776493,551205.0
2,472673.7101803199,62.52702230000068,796736.0047351806,236025.0,608899.3804531035,551205.0
3,542497.754497916,60.39274470000237,758050.9575108347,236025.0,603893.5955178881,551205.0
4,489593.0920597662,59.408688900002744,769360.6744142362,236025.0,590824.0985783954,551205.0
