gurobi_obj,gurobi_time,gurobi_agent_ub,gurobi_ind_ub,gurobi_capacity_value,gurobi_income_ub,algo_obj,algo_time,est_optimal,algo_obj_ratio_by_gurobi,algo_time_ratio_by_gurobi,algo_obj_ratio_est,algo_overbooking_obj,algo_overbooking_time,algo_overbooking_obj_ratio_by_gurobi,algo_overbooking_time_ratio_by_gurobi,algo_overbooking_obj_ratio_est
454183.53931327927,1.081702,801455.3630352754,236025.0,611681.8386713054,551205.0,312445.94251804886,0.0014598999999999,454183.53931327927,0.6879288117540848,0.0013496323386661946,0.6879288117540848,392347.727552598,0.0010833999999997,0.8638528118958773,0.0010015697484147207,0.8638528118958773
413110.1233924731,0.9608975000000016,880433.6866577836,236025.0,627419.8051776493,551205.0,315752.5033423735,0.0018553000000001,413110.1233924731,0.7643301034344164,0.0019307990706606032,0.7643301034344164,336001.1593113033,0.0014839000000002,0.8133452565917567,0.0015442854206616184,0.8133452565917567
470107.7194093981,1.0114926000000004,796736.0047351806,236025.0,608899.3804531035,551205.0,382736.6167990124,0.0015342999999998,470107.7194093981,0.8141466327756731,0.0015168672514260602,0.8141466327756731,372689.9258827278,0.0019450999999994,0.7927755926895703,0.0019229997332648793,0.7927755926895703
535881.4369088154,0.9224023000000016,758050.9575108347,236025.0,603893.5955178881,551205.0,531000.5115542164,0.0010951000000001,535881.4369088154,0.990891781244086,0.0011872260075675204,0.990891781244086,477838.171611053,0.0015743999999999,0.8916863669833763,0.0017068474352241938,0.8916863669833763
439653.59445446223,1.007113699999998,769360.6744142362,236025.0,590824.0985783954,551205.0,439643.6393776472,0.0009432,439653.59445446223,0.9999773569989178,0.0009365377513978829,0.9999773569989178,488525.0346043665,0.0011640999999995,1.111158968711596,0.0011558774346923314,1.111158968711596
