,obj,time,mip_gap,agent_ub,ind_ub,capacity_value,income_ub
0,411548.06334464217,0.0018450999999997109,,782385.5354184394,157350.0,650167.5814043694,535470.0
1,348851.25785378355,0.00194139999999976,,733389.9596618665,157350.0,595668.5414201886,535470.0
2,300760.6754658254,0.0016780999999994606,,628828.9078562447,157350.0,591695.5329823421,535470.0
3,339762.15530333004,0.0012774999999995984,,509236.9028673979,157350.0,531538.1458301521,535470.0
4,288062.55974059616,0.0006968000000000529,,626725.1941185445,157350.0,571289.6235193233,535470.0
5,321597.07617218315,0.0015385999999999456,,721549.6196882536,157350.0,661090.7523449772,535470.0
6,304813.3324803946,0.001501699999999495,,663851.7539856214,157350.0,595869.9751684552,535470.0
7,345531.52173592243,0.001453600000000499,,604320.2490785238,157350.0,549411.2661404875,535470.0
8,356714.9826849335,0.0015697000000001182,,563691.2145540538,157350.0,536655.3947602849,535470.0
9,310789.83883054357,0.0019302999999997184,,777308.0866428039,157350.0,525125.1671121523,535470.0
