gurobi_obj,gurobi_time,gurobi_mip_gap,gurobi_agent_ub,gurobi_ind_ub,gurobi_capacity_value,gurobi_income_ub,algo_obj,algo_time,est_optimal,algo_obj_ratio_by_gurobi,algo_time_ratio_by_gurobi,algo_obj_ratio_by_est,algo_overbooking_obj,algo_overbooking_time,algo_overbooking_obj_ratio_by_gurobi,algo_overbooking_time_ratio_by_gurobi,algo_overbooking_obj_ratio_by_est
341194.2505451469,0.913039299999994,0.0,745497.3788638108,157350.0,592026.0182877097,535470.0,313151.578133111,0.0020340999999999,341194.2505451469,0.9178102433812106,0.0022278340045164685,0.9178102433812106,316877.5062190009,0.0017633999999997,0.9287304979867227,0.0019313516953757758,0.9287304979867227
364373.02714967815,0.9487900999999964,0.0393258024707057,691510.0781171147,157350.0,481901.1622100768,535470.0,347736.7033758451,0.0015537000000001,379288.8661804276,0.9543426035017704,0.0016375592451903808,0.9168123147870807,369561.5689333014,0.0014918000000001,1.0142396428852343,0.0015723182609094525,0.9743538550311704
381020.41708259,0.982001800000006,0.0023533856664059,446913.2177046682,157350.0,465969.81179103215,535470.0,339481.2650345001,0.0018212000000001,381919.2203013721,0.8909791964269309,0.0018545790852930095,0.888882378756994,288888.6934796192,0.0014037999999985,0.7581974102374669,0.0014295289479087426,0.7564130793199081
395900.2438076204,0.9435542999999882,0.0418347316709728,466041.6723303552,157350.0,469848.0720827234,535470.0,253353.60831855057,0.0030375000000004,413185.7591728853,0.6399430469703438,0.0032192105955115018,0.6131712013156346,391959.81588810845,0.0014222000000003,0.9900469171687938,0.0015072794432713812,0.9486285700473635
447495.1988210474,0.9243724999999898,2.6014876167082433e-16,535485.3691231982,157350.0,509093.963018913,535470.0,447495.1988210475,0.0009435999999993,447495.1988210475,1.0000000000000002,0.0010208005971611123,1.0,451898.4224764301,0.0021214,1.0098397115030133,0.002294962258180575,1.009839711503013
360808.67449533485,1.080338999999995,0.0,511394.8060609272,157350.0,487320.87493997935,535470.0,329919.8833888588,0.0020143999999993,360808.67449533485,0.9143901095236129,0.001864599907991204,0.9143901095236129,331934.75809134846,0.0018177999999995,0.9199744395159776,0.0016826199924278476,0.9199744395159776
297540.0553318555,0.8346177999999895,0.0,457266.3997871235,157350.0,481415.5784198489,535470.0,271678.6503426527,0.0018674999999994,297540.0553318555,0.9130826101367805,0.0022375511281923577,0.9130826101367805,257792.2635603737,0.0014257000000004,0.8664119635013516,0.0017082070380004092,0.8664119635013516
440951.4181069629,0.9780293999999968,2.640094056771932e-16,514091.8171596147,157350.0,519248.992915465,535470.0,440951.4181069631,0.0008378000000002,440951.41810696304,1.0000000000000004,0.0008566204656017526,1.0000000000000002,431496.3053355109,0.0017378000000007,0.9785574728117589,0.0017768382013881236,0.9785574728117585
446791.3187203666,0.938445200000004,0.0,640198.8465730083,157350.0,540435.9141920044,535470.0,395226.12926652055,0.0013451999999993,446791.3187203666,0.8845877542976185,0.00143343479192956,0.8845877542976185,423400.2285974872,0.0015871,0.9476464981686021,0.001691201574689703,0.9476464981686021
364037.07430329896,1.026921999999999,0.0404881213925065,618984.0707591822,157350.0,540414.4149550849,535470.0,341194.57713175094,0.0013990000000001,379398.19445655367,0.9372522779025614,0.0013623235260322609,0.8993046938994392,369428.25676181057,0.0013221999999988,1.0148094324426415,0.0012875369307491721,0.9737217049516433
